colour	x	y	showSelected1	showSelected2	fill
#0D3A6B	73	0.0659679909410665	95	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	95	miss	#0D3A6B
#4283C9	75	0.0706787080727505	95	hit	#4283C9
#0D3A6B	76	0.061032953945969	95	miss	#0D3A6B
#4283C9	77	0.0751800599985819	95	hit	#4283C9
#4283C9	78	0.0893271660511947	95	hit	#4283C9
#4283C9	79	0.103474272103808	95	hit	#4283C9
#0D3A6B	80	0.0933252612399767	95	miss	#0D3A6B
#0D3A6B	81	0.0836081231788619	95	miss	#0D3A6B
#4283C9	82	0.0971532247185976	95	hit	#4283C9
#4283C9	83	0.110698326258333	95	hit	#4283C9
#4283C9	84	0.124243427798069	95	hit	#4283C9
#4283C9	85	0.137788529337805	95	hit	#4283C9
#4283C9	86	0.151333630877541	95	hit	#4283C9
#0D3A6B	87	0.140610425491917	95	miss	#0D3A6B
#4283C9	88	0.153873337416241	95	hit	#4283C9
#0D3A6B	89	0.143317142211167	95	miss	#0D3A6B
#0D3A6B	90	0.133183194814295	95	miss	#0D3A6B
#0D3A6B	91	0.123446657119261	95	miss	#0D3A6B
#0D3A6B	92	0.114084601643267	95	miss	#0D3A6B
#0D3A6B	93	0.105075831279575	95	miss	#0D3A6B
#0D3A6B	94	0.0964007190775013	95	miss	#0D3A6B
#0D3A6B	95	0.0880410655009572	95	miss	#0D3A6B
#0D3A6B	96	0.0799799709807184	95	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	96	miss	#0D3A6B
#4283C9	3	0.273239544735163	96	hit	#4283C9
#4283C9	4	0.909859317102744	96	hit	#4283C9
#0D3A6B	5	0.273239544735163	96	miss	#0D3A6B
#4283C9	6	0.591549430918953	96	hit	#4283C9
#0D3A6B	7	0.273239544735163	96	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	96	miss	#0D3A6B
#4283C9	9	0.273239544735163	96	hit	#4283C9
#4283C9	10	0.432394487827058	96	hit	#4283C9
#4283C9	11	0.591549430918953	96	hit	#4283C9
#0D3A6B	12	0.400563499208679	96	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	96	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	96	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	96	miss	#0D3A6B
#4283C9	16	0.193662073189215	96	hit	#4283C9
#4283C9	17	0.273239544735163	96	hit	#4283C9
#4283C9	18	0.35281701628111	96	hit	#4283C9
#0D3A6B	19	0.273239544735163	96	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	96	miss	#0D3A6B
#4283C9	21	0.273239544735163	96	hit	#4283C9
#0D3A6B	22	0.215365019974474	96	miss	#0D3A6B
#4283C9	23	0.273239544735163	96	hit	#4283C9
#4283C9	24	0.331114069495852	96	hit	#4283C9
#4283C9	25	0.388988594256541	96	hit	#4283C9
#0D3A6B	26	0.326291192432461	96	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	96	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	96	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	96	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	96	miss	#0D3A6B
#4283C9	31	0.193662073189215	96	hit	#4283C9
#4283C9	32	0.233450808962189	96	hit	#4283C9
#0D3A6B	33	0.198343100927212	96	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	96	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	96	miss	#0D3A6B
#4283C9	36	0.172720633308702	96	hit	#4283C9
#4283C9	37	0.206226937117523	96	hit	#4283C9
#0D3A6B	38	0.177746578880026	96	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	96	miss	#0D3A6B
#4283C9	40	0.182293862968365	96	hit	#4283C9
#0D3A6B	41	0.157490495213784	96	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	96	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	96	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	96	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	96	miss	#0D3A6B
#4283C9	46	0.101841913713122	96	hit	#4283C9
#4283C9	47	0.126327289573413	96	hit	#4283C9
#4283C9	48	0.150812665433705	96	hit	#4283C9
#0D3A6B	49	0.131768484209033	96	miss	#0D3A6B
#4283C9	50	0.155346994296722	96	hit	#4283C9
#0D3A6B	51	0.136821022084967	96	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	96	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	96	miss	#0D3A6B
#4283C9	54	0.124694931182727	96	hit	#4283C9
#0D3A6B	55	0.108950571220948	96	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	96	miss	#0D3A6B
#4283C9	57	0.114084601643267	96	hit	#4283C9
#0D3A6B	58	0.0996159704530951	96	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	96	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	96	miss	#0D3A6B
#4283C9	61	0.091348181201568	96	hit	#4283C9
#0D3A6B	62	0.0787168365117351	96	miss	#0D3A6B
#4283C9	63	0.0964007190775013	96	hit	#4283C9
#0D3A6B	64	0.0839742070042601	96	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	96	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	96	miss	#0D3A6B
#4283C9	67	0.07735653785283	96	hit	#4283C9
#4283C9	68	0.093680121759691	96	hit	#4283C9
#0D3A6B	69	0.0822536130248883	96	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	96	miss	#0D3A6B
#4283C9	71	0.0869118064812365	96	hit	#4283C9
#0D3A6B	72	0.0761905675737685	96	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	96	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	96	miss	#0D3A6B
#4283C9	75	0.0706787080727505	96	hit	#4283C9
#0D3A6B	76	0.061032953945969	96	miss	#0D3A6B
#4283C9	77	0.0751800599985819	96	hit	#4283C9
#4283C9	78	0.0893271660511947	96	hit	#4283C9
#4283C9	79	0.103474272103808	96	hit	#4283C9
#0D3A6B	80	0.0933252612399767	96	miss	#0D3A6B
#0D3A6B	81	0.0836081231788619	96	miss	#0D3A6B
#4283C9	82	0.0971532247185976	96	hit	#4283C9
#4283C9	83	0.110698326258333	96	hit	#4283C9
#4283C9	84	0.124243427798069	96	hit	#4283C9
#4283C9	85	0.137788529337805	96	hit	#4283C9
#4283C9	86	0.151333630877541	96	hit	#4283C9
#0D3A6B	87	0.140610425491917	96	miss	#0D3A6B
#4283C9	88	0.153873337416241	96	hit	#4283C9
#0D3A6B	89	0.143317142211167	96	miss	#0D3A6B
#0D3A6B	90	0.133183194814295	96	miss	#0D3A6B
#0D3A6B	91	0.123446657119261	96	miss	#0D3A6B
#0D3A6B	92	0.114084601643267	96	miss	#0D3A6B
#0D3A6B	93	0.105075831279575	96	miss	#0D3A6B
#0D3A6B	94	0.0964007190775013	96	miss	#0D3A6B
#0D3A6B	95	0.0880410655009572	96	miss	#0D3A6B
#0D3A6B	96	0.0799799709807184	96	miss	#0D3A6B
#4283C9	97	0.091348181201568	96	hit	#4283C9
#0D3A6B	2	0.363380227632419	97	miss	#0D3A6B
#4283C9	3	0.273239544735163	97	hit	#4283C9
#4283C9	4	0.909859317102744	97	hit	#4283C9
#0D3A6B	5	0.273239544735163	97	miss	#0D3A6B
#4283C9	6	0.591549430918953	97	hit	#4283C9
#0D3A6B	7	0.273239544735163	97	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	97	miss	#0D3A6B
#4283C9	9	0.273239544735163	97	hit	#4283C9
#4283C9	10	0.432394487827058	97	hit	#4283C9
#4283C9	11	0.591549430918953	97	hit	#4283C9
#0D3A6B	12	0.400563499208679	97	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	97	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	97	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	97	miss	#0D3A6B
#4283C9	16	0.193662073189215	97	hit	#4283C9
#4283C9	17	0.273239544735163	97	hit	#4283C9
#4283C9	18	0.35281701628111	97	hit	#4283C9
#0D3A6B	19	0.273239544735163	97	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	97	miss	#0D3A6B
#4283C9	21	0.273239544735163	97	hit	#4283C9
#0D3A6B	22	0.215365019974474	97	miss	#0D3A6B
#4283C9	23	0.273239544735163	97	hit	#4283C9
#4283C9	24	0.331114069495852	97	hit	#4283C9
#4283C9	25	0.388988594256541	97	hit	#4283C9
#0D3A6B	26	0.326291192432461	97	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	97	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	97	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	97	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	97	miss	#0D3A6B
#4283C9	31	0.193662073189215	97	hit	#4283C9
#4283C9	32	0.233450808962189	97	hit	#4283C9
#0D3A6B	33	0.198343100927212	97	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	97	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	97	miss	#0D3A6B
#4283C9	36	0.172720633308702	97	hit	#4283C9
#4283C9	37	0.206226937117523	97	hit	#4283C9
#0D3A6B	38	0.177746578880026	97	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	97	miss	#0D3A6B
#4283C9	40	0.182293862968365	97	hit	#4283C9
#0D3A6B	41	0.157490495213784	97	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	97	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	97	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	97	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	97	miss	#0D3A6B
#4283C9	46	0.101841913713122	97	hit	#4283C9
#4283C9	47	0.126327289573413	97	hit	#4283C9
#4283C9	48	0.150812665433705	97	hit	#4283C9
#0D3A6B	49	0.131768484209033	97	miss	#0D3A6B
#4283C9	50	0.155346994296722	97	hit	#4283C9
#0D3A6B	51	0.136821022084967	97	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	97	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	97	miss	#0D3A6B
#4283C9	54	0.124694931182727	97	hit	#4283C9
#0D3A6B	55	0.108950571220948	97	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	97	miss	#0D3A6B
#4283C9	57	0.114084601643267	97	hit	#4283C9
#0D3A6B	58	0.0996159704530951	97	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	97	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	97	miss	#0D3A6B
#4283C9	61	0.091348181201568	97	hit	#4283C9
#0D3A6B	62	0.0787168365117351	97	miss	#0D3A6B
#4283C9	63	0.0964007190775013	97	hit	#4283C9
#0D3A6B	64	0.0839742070042601	97	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	97	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	97	miss	#0D3A6B
#4283C9	67	0.07735653785283	97	hit	#4283C9
#4283C9	68	0.093680121759691	97	hit	#4283C9
#0D3A6B	69	0.0822536130248883	97	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	97	miss	#0D3A6B
#4283C9	71	0.0869118064812365	97	hit	#4283C9
#0D3A6B	72	0.0761905675737685	97	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	97	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	97	miss	#0D3A6B
#4283C9	75	0.0706787080727505	97	hit	#4283C9
#0D3A6B	76	0.061032953945969	97	miss	#0D3A6B
#4283C9	77	0.0751800599985819	97	hit	#4283C9
#4283C9	78	0.0893271660511947	97	hit	#4283C9
#4283C9	79	0.103474272103808	97	hit	#4283C9
#0D3A6B	80	0.0933252612399767	97	miss	#0D3A6B
#0D3A6B	81	0.0836081231788619	97	miss	#0D3A6B
#4283C9	82	0.0971532247185976	97	hit	#4283C9
#4283C9	83	0.110698326258333	97	hit	#4283C9
#4283C9	84	0.124243427798069	97	hit	#4283C9
#4283C9	85	0.137788529337805	97	hit	#4283C9
#4283C9	86	0.151333630877541	97	hit	#4283C9
#0D3A6B	87	0.140610425491917	97	miss	#0D3A6B
#4283C9	88	0.153873337416241	97	hit	#4283C9
#0D3A6B	89	0.143317142211167	97	miss	#0D3A6B
#0D3A6B	90	0.133183194814295	97	miss	#0D3A6B
#0D3A6B	91	0.123446657119261	97	miss	#0D3A6B
#0D3A6B	92	0.114084601643267	97	miss	#0D3A6B
#0D3A6B	93	0.105075831279575	97	miss	#0D3A6B
#0D3A6B	94	0.0964007190775013	97	miss	#0D3A6B
#0D3A6B	95	0.0880410655009572	97	miss	#0D3A6B
#0D3A6B	96	0.0799799709807184	97	miss	#0D3A6B
#4283C9	97	0.091348181201568	97	hit	#4283C9
#4283C9	98	0.102716391422418	97	hit	#4283C9
#0D3A6B	2	0.363380227632419	98	miss	#0D3A6B
#4283C9	3	0.273239544735163	98	hit	#4283C9
#4283C9	4	0.909859317102744	98	hit	#4283C9
#0D3A6B	5	0.273239544735163	98	miss	#0D3A6B
#4283C9	6	0.591549430918953	98	hit	#4283C9
#0D3A6B	7	0.273239544735163	98	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	98	miss	#0D3A6B
#4283C9	9	0.273239544735163	98	hit	#4283C9
#4283C9	10	0.432394487827058	98	hit	#4283C9
#4283C9	11	0.591549430918953	98	hit	#4283C9
#0D3A6B	12	0.400563499208679	98	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	98	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	98	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	98	miss	#0D3A6B
#4283C9	16	0.193662073189215	98	hit	#4283C9
#4283C9	17	0.273239544735163	98	hit	#4283C9
#4283C9	18	0.35281701628111	98	hit	#4283C9
#0D3A6B	19	0.273239544735163	98	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	98	miss	#0D3A6B
#4283C9	21	0.273239544735163	98	hit	#4283C9
#0D3A6B	22	0.215365019974474	98	miss	#0D3A6B
#4283C9	23	0.273239544735163	98	hit	#4283C9
#4283C9	24	0.331114069495852	98	hit	#4283C9
#4283C9	25	0.388988594256541	98	hit	#4283C9
#0D3A6B	26	0.326291192432461	98	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	98	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	98	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	98	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	98	miss	#0D3A6B
#4283C9	31	0.193662073189215	98	hit	#4283C9
#4283C9	32	0.233450808962189	98	hit	#4283C9
#0D3A6B	33	0.198343100927212	98	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	98	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	98	miss	#0D3A6B
#4283C9	36	0.172720633308702	98	hit	#4283C9
#4283C9	37	0.206226937117523	98	hit	#4283C9
#0D3A6B	38	0.177746578880026	98	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	98	miss	#0D3A6B
#4283C9	40	0.182293862968365	98	hit	#4283C9
#0D3A6B	41	0.157490495213784	98	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	98	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	98	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	98	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	98	miss	#0D3A6B
#4283C9	46	0.101841913713122	98	hit	#4283C9
#4283C9	47	0.126327289573413	98	hit	#4283C9
#4283C9	48	0.150812665433705	98	hit	#4283C9
#0D3A6B	49	0.131768484209033	98	miss	#0D3A6B
#4283C9	50	0.155346994296722	98	hit	#4283C9
#0D3A6B	51	0.136821022084967	98	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	98	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	98	miss	#0D3A6B
#4283C9	54	0.124694931182727	98	hit	#4283C9
#0D3A6B	55	0.108950571220948	98	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	98	miss	#0D3A6B
#4283C9	57	0.114084601643267	98	hit	#4283C9
#0D3A6B	58	0.0996159704530951	98	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	98	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	98	miss	#0D3A6B
#4283C9	61	0.091348181201568	98	hit	#4283C9
#0D3A6B	62	0.0787168365117351	98	miss	#0D3A6B
#4283C9	63	0.0964007190775013	98	hit	#4283C9
#0D3A6B	64	0.0839742070042601	98	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	98	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	98	miss	#0D3A6B
#4283C9	67	0.07735653785283	98	hit	#4283C9
#4283C9	68	0.093680121759691	98	hit	#4283C9
#0D3A6B	69	0.0822536130248883	98	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	98	miss	#0D3A6B
#4283C9	71	0.0869118064812365	98	hit	#4283C9
#0D3A6B	72	0.0761905675737685	98	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	98	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	98	miss	#0D3A6B
#4283C9	75	0.0706787080727505	98	hit	#4283C9
#0D3A6B	76	0.061032953945969	98	miss	#0D3A6B
#4283C9	77	0.0751800599985819	98	hit	#4283C9
#4283C9	78	0.0893271660511947	98	hit	#4283C9
#4283C9	79	0.103474272103808	98	hit	#4283C9
#0D3A6B	80	0.0933252612399767	98	miss	#0D3A6B
#0D3A6B	81	0.0836081231788619	98	miss	#0D3A6B
#4283C9	82	0.0971532247185976	98	hit	#4283C9
#4283C9	83	0.110698326258333	98	hit	#4283C9
#4283C9	84	0.124243427798069	98	hit	#4283C9
#4283C9	85	0.137788529337805	98	hit	#4283C9
#4283C9	86	0.151333630877541	98	hit	#4283C9
#0D3A6B	87	0.140610425491917	98	miss	#0D3A6B
#4283C9	88	0.153873337416241	98	hit	#4283C9
#0D3A6B	89	0.143317142211167	98	miss	#0D3A6B
#0D3A6B	90	0.133183194814295	98	miss	#0D3A6B
#0D3A6B	91	0.123446657119261	98	miss	#0D3A6B
#0D3A6B	92	0.114084601643267	98	miss	#0D3A6B
#0D3A6B	93	0.105075831279575	98	miss	#0D3A6B
#0D3A6B	94	0.0964007190775013	98	miss	#0D3A6B
#0D3A6B	95	0.0880410655009572	98	miss	#0D3A6B
#0D3A6B	96	0.0799799709807184	98	miss	#0D3A6B
#4283C9	97	0.091348181201568	98	hit	#4283C9
#4283C9	98	0.102716391422418	98	hit	#4283C9
#0D3A6B	99	0.094539257754789	98	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	99	miss	#0D3A6B
#4283C9	3	0.273239544735163	99	hit	#4283C9
#4283C9	4	0.909859317102744	99	hit	#4283C9
#0D3A6B	5	0.273239544735163	99	miss	#0D3A6B
#4283C9	6	0.591549430918953	99	hit	#4283C9
#0D3A6B	7	0.273239544735163	99	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	99	miss	#0D3A6B
#4283C9	9	0.273239544735163	99	hit	#4283C9
#4283C9	10	0.432394487827058	99	hit	#4283C9
#4283C9	11	0.591549430918953	99	hit	#4283C9
#0D3A6B	12	0.400563499208679	99	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	99	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	99	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	99	miss	#0D3A6B
#4283C9	16	0.193662073189215	99	hit	#4283C9
#4283C9	17	0.273239544735163	99	hit	#4283C9
#4283C9	18	0.35281701628111	99	hit	#4283C9
#0D3A6B	19	0.273239544735163	99	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	99	miss	#0D3A6B
#4283C9	21	0.273239544735163	99	hit	#4283C9
#0D3A6B	22	0.215365019974474	99	miss	#0D3A6B
#4283C9	23	0.273239544735163	99	hit	#4283C9
#4283C9	24	0.331114069495852	99	hit	#4283C9
#4283C9	25	0.388988594256541	99	hit	#4283C9
#0D3A6B	26	0.326291192432461	99	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	99	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	99	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	99	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	99	miss	#0D3A6B
#4283C9	31	0.193662073189215	99	hit	#4283C9
#4283C9	32	0.233450808962189	99	hit	#4283C9
#0D3A6B	33	0.198343100927212	99	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	99	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	99	miss	#0D3A6B
#4283C9	36	0.172720633308702	99	hit	#4283C9
#4283C9	37	0.206226937117523	99	hit	#4283C9
#0D3A6B	38	0.177746578880026	99	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	99	miss	#0D3A6B
#4283C9	40	0.182293862968365	99	hit	#4283C9
#0D3A6B	41	0.157490495213784	99	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	99	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	99	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	99	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	99	miss	#0D3A6B
#4283C9	46	0.101841913713122	99	hit	#4283C9
#4283C9	47	0.126327289573413	99	hit	#4283C9
#4283C9	48	0.150812665433705	99	hit	#4283C9
#0D3A6B	49	0.131768484209033	99	miss	#0D3A6B
#4283C9	50	0.155346994296722	99	hit	#4283C9
#0D3A6B	51	0.136821022084967	99	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	99	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	99	miss	#0D3A6B
#4283C9	54	0.124694931182727	99	hit	#4283C9
#0D3A6B	55	0.108950571220948	99	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	99	miss	#0D3A6B
#4283C9	57	0.114084601643267	99	hit	#4283C9
#0D3A6B	58	0.0996159704530951	99	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	99	miss	#0D3A6B
#0D3A6B	60	0.0731590448482086	99	miss	#0D3A6B
#4283C9	61	0.091348181201568	99	hit	#4283C9
#0D3A6B	62	0.0787168365117351	99	miss	#0D3A6B
#4283C9	63	0.0964007190775013	99	hit	#4283C9
#0D3A6B	64	0.0839742070042601	99	miss	#0D3A6B
#0D3A6B	65	0.0722017218822422	99	miss	#0D3A6B
#0D3A6B	66	0.061032953945969	99	miss	#0D3A6B
#4283C9	67	0.07735653785283	99	hit	#4283C9
#4283C9	68	0.093680121759691	99	hit	#4283C9
#0D3A6B	69	0.0822536130248883	99	miss	#0D3A6B
#0D3A6B	70	0.0713844949600759	99	miss	#0D3A6B
#4283C9	71	0.0869118064812365	99	hit	#4283C9
#0D3A6B	72	0.0761905675737685	99	miss	#0D3A6B
#0D3A6B	73	0.0659679909410665	99	miss	#0D3A6B
#0D3A6B	74	0.0562100768825782	99	miss	#0D3A6B
#4283C9	75	0.0706787080727505	99	hit	#4283C9
#0D3A6B	76	0.061032953945969	99	miss	#0D3A6B
#4283C9	77	0.0751800599985819	99	hit	#4283C9
#4283C9	78	0.0893271660511947	99	hit	#4283C9
#4283C9	79	0.103474272103808	99	hit	#4283C9
#0D3A6B	80	0.0933252612399767	99	miss	#0D3A6B
#0D3A6B	81	0.0836081231788619	99	miss	#0D3A6B
#4283C9	82	0.0971532247185976	99	hit	#4283C9
#4283C9	83	0.110698326258333	99	hit	#4283C9
#4283C9	84	0.124243427798069	99	hit	#4283C9
#4283C9	85	0.137788529337805	99	hit	#4283C9
#4283C9	86	0.151333630877541	99	hit	#4283C9
#0D3A6B	87	0.140610425491917	99	miss	#0D3A6B
#4283C9	88	0.153873337416241	99	hit	#4283C9
#0D3A6B	89	0.143317142211167	99	miss	#0D3A6B
#0D3A6B	90	0.133183194814295	99	miss	#0D3A6B
#0D3A6B	91	0.123446657119261	99	miss	#0D3A6B
#0D3A6B	92	0.114084601643267	99	miss	#0D3A6B
#0D3A6B	93	0.105075831279575	99	miss	#0D3A6B
#0D3A6B	94	0.0964007190775013	99	miss	#0D3A6B
#0D3A6B	95	0.0880410655009572	99	miss	#0D3A6B
#0D3A6B	96	0.0799799709807184	99	miss	#0D3A6B
#4283C9	97	0.091348181201568	99	hit	#4283C9
#4283C9	98	0.102716391422418	99	hit	#4283C9
#0D3A6B	99	0.094539257754789	99	miss	#0D3A6B
#0D3A6B	100	0.0866440942136302	99	miss	#0D3A6B
#0D3A6B	2	0.363380227632419	100	miss	#0D3A6B
#4283C9	3	0.273239544735163	100	hit	#4283C9
#4283C9	4	0.909859317102744	100	hit	#4283C9
#0D3A6B	5	0.273239544735163	100	miss	#0D3A6B
#4283C9	6	0.591549430918953	100	hit	#4283C9
#0D3A6B	7	0.273239544735163	100	miss	#0D3A6B
#0D3A6B	8	0.114084601643267	100	miss	#0D3A6B
#4283C9	9	0.273239544735163	100	hit	#4283C9
#4283C9	10	0.432394487827058	100	hit	#4283C9
#4283C9	11	0.591549430918953	100	hit	#4283C9
#0D3A6B	12	0.400563499208679	100	miss	#0D3A6B
#0D3A6B	13	0.273239544735163	100	miss	#0D3A6B
#0D3A6B	14	0.182293862968365	100	miss	#0D3A6B
#0D3A6B	15	0.114084601643267	100	miss	#0D3A6B
#4283C9	16	0.193662073189215	100	hit	#4283C9
#4283C9	17	0.273239544735163	100	hit	#4283C9
#4283C9	18	0.35281701628111	100	hit	#4283C9
#0D3A6B	19	0.273239544735163	100	miss	#0D3A6B
#0D3A6B	20	0.209577567498405	100	miss	#0D3A6B
#4283C9	21	0.273239544735163	100	hit	#4283C9
#0D3A6B	22	0.215365019974474	100	miss	#0D3A6B
#4283C9	23	0.273239544735163	100	hit	#4283C9
#4283C9	24	0.331114069495852	100	hit	#4283C9
#4283C9	25	0.388988594256541	100	hit	#4283C9
#0D3A6B	26	0.326291192432461	100	miss	#0D3A6B
#0D3A6B	27	0.273239544735163	100	miss	#0D3A6B
#0D3A6B	28	0.227766703851764	100	miss	#0D3A6B
#0D3A6B	29	0.188356908419485	100	miss	#0D3A6B
#0D3A6B	30	0.153873337416241	100	miss	#0D3A6B
#4283C9	31	0.193662073189215	100	hit	#4283C9
#4283C9	32	0.233450808962189	100	hit	#4283C9
#0D3A6B	33	0.198343100927212	100	miss	#0D3A6B
#0D3A6B	34	0.167136249340566	100	miss	#0D3A6B
#0D3A6B	35	0.139214329499882	100	miss	#0D3A6B
#4283C9	36	0.172720633308702	100	hit	#4283C9
#4283C9	37	0.206226937117523	100	hit	#4283C9
#0D3A6B	38	0.177746578880026	100	miss	#0D3A6B
#0D3A6B	39	0.151978635712766	100	miss	#0D3A6B
#4283C9	40	0.182293862968365	100	hit	#4283C9
#0D3A6B	41	0.157490495213784	100	miss	#0D3A6B
#0D3A6B	42	0.134843942046558	100	miss	#0D3A6B
#0D3A6B	43	0.114084601643267	100	miss	#0D3A6B
#0D3A6B	44	0.0949860084722399	100	miss	#0D3A6B
#0D3A6B	45	0.07735653785283	100	miss	#0D3A6B
#4283C9	46	0.101841913713122	100	hit	#4283C9
#4283C9	47	0.126327289573413	100	hit	#4283C9
#4283C9	48	0.150812665433705	100	hit	#4283C9
#0D3A6B	49	0.131768484209033	100	miss	#0D3A6B
#4283C9	50	0.155346994296722	100	hit	#4283C9
#0D3A6B	51	0.136821022084967	100	miss	#0D3A6B
#0D3A6B	52	0.119572703129195	100	miss	#0D3A6B
#0D3A6B	53	0.103474272103808	100	miss	#0D3A6B
#4283C9	54	0.124694931182727	100	hit	#4283C9
#0D3A6B	55	0.108950571220948	100	miss	#0D3A6B
#0D3A6B	56	0.0941902337567805	100	miss	#0D3A6B
#4283C9	57	0.114084601643267	100	hit	#4283C9
#0D3A6B	58	0.0996159704530951	100	miss	#0D3A6B
#0D3A6B	59	0.0859984352152858	100	miss	#0D3A6B
