group	colour	x	y	tooltip	showSelected1
7	#FB61D7	1974	38.1568048780488	Guinea-Bissau	Sub-Saharan Africa
7	#FB61D7	1975	38.3902926829268	Guinea-Bissau	Sub-Saharan Africa
7	#FB61D7	1960	46.3624146341463	Kenya	Sub-Saharan Africa
7	#FB61D7	1961	47.013	Kenya	Sub-Saharan Africa
7	#FB61D7	1962	47.652243902439	Kenya	Sub-Saharan Africa
7	#FB61D7	1963	48.269756097561	Kenya	Sub-Saharan Africa
7	#FB61D7	1964	48.8605853658537	Kenya	Sub-Saharan Africa
7	#FB61D7	1965	49.428756097561	Kenya	Sub-Saharan Africa
7	#FB61D7	1966	49.9816829268293	Kenya	Sub-Saharan Africa
7	#FB61D7	1967	50.533243902439	Kenya	Sub-Saharan Africa
7	#FB61D7	1968	51.0918536585366	Kenya	Sub-Saharan Africa
7	#FB61D7	1969	51.6609756097561	Kenya	Sub-Saharan Africa
7	#FB61D7	1970	52.2365853658537	Kenya	Sub-Saharan Africa
7	#FB61D7	1971	52.814243902439	Kenya	Sub-Saharan Africa
7	#FB61D7	1972	53.3859512195122	Kenya	Sub-Saharan Africa
7	#FB61D7	1973	53.945756097561	Kenya	Sub-Saharan Africa
7	#FB61D7	1974	54.4921463414634	Kenya	Sub-Saharan Africa
7	#FB61D7	1975	55.0311219512195	Kenya	Sub-Saharan Africa
7	#FB61D7	1960	43.4419512195122	Comoros	Sub-Saharan Africa
7	#FB61D7	1961	43.8381463414634	Comoros	Sub-Saharan Africa
7	#FB61D7	1962	44.2339756097561	Comoros	Sub-Saharan Africa
7	#FB61D7	1963	44.6288780487805	Comoros	Sub-Saharan Africa
7	#FB61D7	1964	45.0247073170732	Comoros	Sub-Saharan Africa
7	#FB61D7	1965	45.4262926829268	Comoros	Sub-Saharan Africa
7	#FB61D7	1966	45.8439024390244	Comoros	Sub-Saharan Africa
7	#FB61D7	1967	46.2819512195122	Comoros	Sub-Saharan Africa
7	#FB61D7	1968	46.7409756097561	Comoros	Sub-Saharan Africa
7	#FB61D7	1969	47.2185365853659	Comoros	Sub-Saharan Africa
7	#FB61D7	1970	47.7073170731707	Comoros	Sub-Saharan Africa
7	#FB61D7	1971	48.1960975609756	Comoros	Sub-Saharan Africa
7	#FB61D7	1972	48.6736585365854	Comoros	Sub-Saharan Africa
7	#FB61D7	1973	49.1326829268293	Comoros	Sub-Saharan Africa
7	#FB61D7	1974	49.5707317073171	Comoros	Sub-Saharan Africa
7	#FB61D7	1975	49.9868292682927	Comoros	Sub-Saharan Africa
7	#FB61D7	1960	37.6482682926829	Liberia	Sub-Saharan Africa
7	#FB61D7	1961	38.0174634146342	Liberia	Sub-Saharan Africa
7	#FB61D7	1962	38.3846585365854	Liberia	Sub-Saharan Africa
7	#FB61D7	1963	38.7503414634146	Liberia	Sub-Saharan Africa
7	#FB61D7	1964	39.114512195122	Liberia	Sub-Saharan Africa
7	#FB61D7	1965	39.4781951219512	Liberia	Sub-Saharan Africa
7	#FB61D7	1966	39.8434390243903	Liberia	Sub-Saharan Africa
7	#FB61D7	1967	40.2097317073171	Liberia	Sub-Saharan Africa
7	#FB61D7	1968	40.5765853658537	Liberia	Sub-Saharan Africa
7	#FB61D7	1969	40.9434878048781	Liberia	Sub-Saharan Africa
7	#FB61D7	1970	41.3114146341463	Liberia	Sub-Saharan Africa
7	#FB61D7	1971	41.6853414634146	Liberia	Sub-Saharan Africa
7	#FB61D7	1972	42.0617317073171	Liberia	Sub-Saharan Africa
7	#FB61D7	1973	42.4340487804878	Liberia	Sub-Saharan Africa
7	#FB61D7	1974	42.7902682926829	Liberia	Sub-Saharan Africa
7	#FB61D7	1975	43.1158780487805	Liberia	Sub-Saharan Africa
7	#FB61D7	1960	46.5009512195122	Lesotho	Sub-Saharan Africa
7	#FB61D7	1961	46.9849756097561	Lesotho	Sub-Saharan Africa
7	#FB61D7	1962	47.3924878048781	Lesotho	Sub-Saharan Africa
7	#FB61D7	1963	47.7164878048781	Lesotho	Sub-Saharan Africa
7	#FB61D7	1964	47.9614878048781	Lesotho	Sub-Saharan Africa
7	#FB61D7	1965	48.1404878048781	Lesotho	Sub-Saharan Africa
7	#FB61D7	1966	48.273	Lesotho	Sub-Saharan Africa
7	#FB61D7	1967	48.3900731707317	Lesotho	Sub-Saharan Africa
7	#FB61D7	1968	48.5211707317073	Lesotho	Sub-Saharan Africa
7	#FB61D7	1969	48.6848048780488	Lesotho	Sub-Saharan Africa
7	#FB61D7	1970	48.8984634146342	Lesotho	Sub-Saharan Africa
7	#FB61D7	1971	49.1701219512195	Lesotho	Sub-Saharan Africa
7	#FB61D7	1972	49.4942682926829	Lesotho	Sub-Saharan Africa
7	#FB61D7	1973	49.8653902439024	Lesotho	Sub-Saharan Africa
7	#FB61D7	1974	50.2839512195122	Lesotho	Sub-Saharan Africa
7	#FB61D7	1975	50.7529756097561	Lesotho	Sub-Saharan Africa
7	#FB61D7	1960	39.8808780487805	Madagascar	Sub-Saharan Africa
7	#FB61D7	1961	40.2799756097561	Madagascar	Sub-Saharan Africa
7	#FB61D7	1962	40.6787073170732	Madagascar	Sub-Saharan Africa
7	#FB61D7	1963	41.0800243902439	Madagascar	Sub-Saharan Africa
7	#FB61D7	1964	41.4828780487805	Madagascar	Sub-Saharan Africa
7	#FB61D7	1965	41.8886585365854	Madagascar	Sub-Saharan Africa
7	#FB61D7	1966	42.2947317073171	Madagascar	Sub-Saharan Africa
7	#FB61D7	1967	42.6995609756098	Madagascar	Sub-Saharan Africa
7	#FB61D7	1968	43.1021219512195	Madagascar	Sub-Saharan Africa
7	#FB61D7	1969	43.5024390243902	Madagascar	Sub-Saharan Africa
7	#FB61D7	1970	43.8996097560976	Madagascar	Sub-Saharan Africa
7	#FB61D7	1971	44.2952682926829	Madagascar	Sub-Saharan Africa
7	#FB61D7	1972	44.6895609756098	Madagascar	Sub-Saharan Africa
7	#FB61D7	1973	45.0855853658537	Madagascar	Sub-Saharan Africa
7	#FB61D7	1974	45.4849024390244	Madagascar	Sub-Saharan Africa
7	#FB61D7	1975	45.8969756097561	Madagascar	Sub-Saharan Africa
7	#FB61D7	1960	30.3108048780488	Mali	Sub-Saharan Africa
7	#FB61D7	1961	30.4661463414634	Mali	Sub-Saharan Africa
7	#FB61D7	1962	30.6864634146342	Mali	Sub-Saharan Africa
7	#FB61D7	1963	30.982756097561	Mali	Sub-Saharan Africa
7	#FB61D7	1964	31.3545609756098	Mali	Sub-Saharan Africa
7	#FB61D7	1965	31.7974146341463	Mali	Sub-Saharan Africa
7	#FB61D7	1966	32.2978048780488	Mali	Sub-Saharan Africa
7	#FB61D7	1967	32.8352682926829	Mali	Sub-Saharan Africa
7	#FB61D7	1968	33.3882682926829	Mali	Sub-Saharan Africa
7	#FB61D7	1969	33.9453170731707	Mali	Sub-Saharan Africa
7	#FB61D7	1970	34.4959512195122	Mali	Sub-Saharan Africa
7	#FB61D7	1971	35.0361219512195	Mali	Sub-Saharan Africa
7	#FB61D7	1972	35.5683414634146	Mali	Sub-Saharan Africa
7	#FB61D7	1973	36.0956341463415	Mali	Sub-Saharan Africa
7	#FB61D7	1974	36.6154390243902	Mali	Sub-Saharan Africa
7	#FB61D7	1975	37.1268048780488	Mali	Sub-Saharan Africa
7	#FB61D7	1960	42.2319024390244	Mauritania	Sub-Saharan Africa
7	#FB61D7	1961	42.6059024390244	Mauritania	Sub-Saharan Africa
7	#FB61D7	1962	42.9639024390244	Mauritania	Sub-Saharan Africa
7	#FB61D7	1963	43.3129268292683	Mauritania	Sub-Saharan Africa
7	#FB61D7	1964	43.6629268292683	Mauritania	Sub-Saharan Africa
7	#FB61D7	1965	44.0384390243902	Mauritania	Sub-Saharan Africa
7	#FB61D7	1966	44.4654390243903	Mauritania	Sub-Saharan Africa
7	#FB61D7	1967	44.9609268292683	Mauritania	Sub-Saharan Africa
7	#FB61D7	1968	45.5293902439024	Mauritania	Sub-Saharan Africa
7	#FB61D7	1969	46.1673414634146	Mauritania	Sub-Saharan Africa
7	#FB61D7	1970	46.8583170731707	Mauritania	Sub-Saharan Africa
7	#FB61D7	1971	47.5782926829268	Mauritania	Sub-Saharan Africa
7	#FB61D7	1972	48.2968048780488	Mauritania	Sub-Saharan Africa
7	#FB61D7	1973	48.9883658536585	Mauritania	Sub-Saharan Africa
7	#FB61D7	1974	49.6409756097561	Mauritania	Sub-Saharan Africa
7	#FB61D7	1975	50.2526341463415	Mauritania	Sub-Saharan Africa
7	#FB61D7	1960	58.7538780487805	Mauritius	Sub-Saharan Africa
7	#FB61D7	1961	59.7629268292683	Mauritius	Sub-Saharan Africa
7	#FB61D7	1962	60.6444146341463	Mauritius	Sub-Saharan Africa
7	#FB61D7	1963	61.3761707317073	Mauritius	Sub-Saharan Africa
7	#FB61D7	1964	61.9525365853659	Mauritius	Sub-Saharan Africa
7	#FB61D7	1965	62.3724634146342	Mauritius	Sub-Saharan Africa
7	#FB61D7	1966	62.6484878048781	Mauritius	Sub-Saharan Africa
7	#FB61D7	1967	62.8201951219512	Mauritius	Sub-Saharan Africa
7	#FB61D7	1968	62.9336097560976	Mauritius	Sub-Saharan Africa
7	#FB61D7	1969	63.0216585365854	Mauritius	Sub-Saharan Africa
7	#FB61D7	1970	63.119	Mauritius	Sub-Saharan Africa
7	#FB61D7	1971	63.2572195121951	Mauritius	Sub-Saharan Africa
7	#FB61D7	1972	63.448243902439	Mauritius	Sub-Saharan Africa
7	#FB61D7	1973	63.6997317073171	Mauritius	Sub-Saharan Africa
7	#FB61D7	1974	64.0200731707317	Mauritius	Sub-Saharan Africa
7	#FB61D7	1975	64.4150487804878	Mauritius	Sub-Saharan Africa
7	#FB61D7	1960	37.7736341463415	Malawi	Sub-Saharan Africa
7	#FB61D7	1961	37.9981463414634	Malawi	Sub-Saharan Africa
7	#FB61D7	1962	38.2131707317073	Malawi	Sub-Saharan Africa
7	#FB61D7	1963	38.4202195121951	Malawi	Sub-Saharan Africa
7	#FB61D7	1964	38.6242926829268	Malawi	Sub-Saharan Africa
7	#FB61D7	1965	38.8409024390244	Malawi	Sub-Saharan Africa
7	#FB61D7	1966	39.0900487804878	Malawi	Sub-Saharan Africa
7	#FB61D7	1967	39.3847073170732	Malawi	Sub-Saharan Africa
7	#FB61D7	1968	39.7298780487805	Malawi	Sub-Saharan Africa
7	#FB61D7	1969	40.1225609756098	Malawi	Sub-Saharan Africa
7	#FB61D7	1970	40.5492195121951	Malawi	Sub-Saharan Africa
7	#FB61D7	1971	40.9903902439024	Malawi	Sub-Saharan Africa
7	#FB61D7	1972	41.4235365853659	Malawi	Sub-Saharan Africa
7	#FB61D7	1973	41.8341707317073	Malawi	Sub-Saharan Africa
7	#FB61D7	1974	42.2147804878049	Malawi	Sub-Saharan Africa
7	#FB61D7	1975	42.5688292682927	Malawi	Sub-Saharan Africa
7	#FB61D7	1960	35.0037073170732	Mozambique	Sub-Saharan Africa
7	#FB61D7	1961	35.466756097561	Mozambique	Sub-Saharan Africa
7	#FB61D7	1962	35.9122682926829	Mozambique	Sub-Saharan Africa
7	#FB61D7	1963	36.3387804878049	Mozambique	Sub-Saharan Africa
7	#FB61D7	1964	36.748756097561	Mozambique	Sub-Saharan Africa
7	#FB61D7	1965	37.1482195121951	Mozambique	Sub-Saharan Africa
7	#FB61D7	1966	37.5436829268293	Mozambique	Sub-Saharan Africa
7	#FB61D7	1967	37.9436829268293	Mozambique	Sub-Saharan Africa
7	#FB61D7	1968	38.3536829268293	Mozambique	Sub-Saharan Africa
7	#FB61D7	1969	38.7757317073171	Mozambique	Sub-Saharan Africa
7	#FB61D7	1970	39.2158292682927	Mozambique	Sub-Saharan Africa
7	#FB61D7	1971	39.6799756097561	Mozambique	Sub-Saharan Africa
7	#FB61D7	1972	40.1611463414634	Mozambique	Sub-Saharan Africa
7	#FB61D7	1973	40.6478780487805	Mozambique	Sub-Saharan Africa
7	#FB61D7	1974	41.1261463414634	Mozambique	Sub-Saharan Africa
7	#FB61D7	1975	41.575	Mozambique	Sub-Saharan Africa
7	#FB61D7	1960	46.8803902439024	Namibia	Sub-Saharan Africa
7	#FB61D7	1961	47.4991951219512	Namibia	Sub-Saharan Africa
7	#FB61D7	1962	48.1010975609756	Namibia	Sub-Saharan Africa
7	#FB61D7	1963	48.6860731707317	Namibia	Sub-Saharan Africa
7	#FB61D7	1964	49.2571463414634	Namibia	Sub-Saharan Africa
7	#FB61D7	1965	49.8152682926829	Namibia	Sub-Saharan Africa
7	#FB61D7	1966	50.3649268292683	Namibia	Sub-Saharan Africa
7	#FB61D7	1967	50.9090243902439	Namibia	Sub-Saharan Africa
7	#FB61D7	1968	51.4495609756098	Namibia	Sub-Saharan Africa
7	#FB61D7	1969	51.9894878048781	Namibia	Sub-Saharan Africa
7	#FB61D7	1970	52.5273170731707	Namibia	Sub-Saharan Africa
7	#FB61D7	1971	53.0635609756098	Namibia	Sub-Saharan Africa
7	#FB61D7	1972	53.596243902439	Namibia	Sub-Saharan Africa
7	#FB61D7	1973	54.1233902439024	Namibia	Sub-Saharan Africa
7	#FB61D7	1974	54.646	Namibia	Sub-Saharan Africa
7	#FB61D7	1975	55.1675609756098	Namibia	Sub-Saharan Africa
7	#FB61D7	1960	37.897243902439	Niger	Sub-Saharan Africa
7	#FB61D7	1961	37.9237073170732	Niger	Sub-Saharan Africa
7	#FB61D7	1962	37.9491707317073	Niger	Sub-Saharan Africa
7	#FB61D7	1963	37.9746341463415	Niger	Sub-Saharan Africa
7	#FB61D7	1964	38.0026097560976	Niger	Sub-Saharan Africa
7	#FB61D7	1965	38.0335853658537	Niger	Sub-Saharan Africa
7	#FB61D7	1966	38.0695609756098	Niger	Sub-Saharan Africa
7	#FB61D7	1967	38.1120487804878	Niger	Sub-Saharan Africa
7	#FB61D7	1968	38.1610487804878	Niger	Sub-Saharan Africa
7	#FB61D7	1969	38.2185365853659	Niger	Sub-Saharan Africa
7	#FB61D7	1970	38.2870487804878	Niger	Sub-Saharan Africa
7	#FB61D7	1971	38.3670487804878	Niger	Sub-Saharan Africa
7	#FB61D7	1972	38.4605365853659	Niger	Sub-Saharan Africa
7	#FB61D7	1973	38.5650243902439	Niger	Sub-Saharan Africa
7	#FB61D7	1974	38.6809756097561	Niger	Sub-Saharan Africa
7	#FB61D7	1975	38.8074146341464	Niger	Sub-Saharan Africa
7	#FB61D7	1960	38.4964878048781	Nigeria	Sub-Saharan Africa
7	#FB61D7	1961	38.8726097560976	Nigeria	Sub-Saharan Africa
7	#FB61D7	1962	39.2456829268293	Nigeria	Sub-Saharan Africa
7	#FB61D7	1963	39.616243902439	Nigeria	Sub-Saharan Africa
7	#FB61D7	1964	39.9862926829268	Nigeria	Sub-Saharan Africa
7	#FB61D7	1965	40.3594390243902	Nigeria	Sub-Saharan Africa
7	#FB61D7	1966	40.7417804878049	Nigeria	Sub-Saharan Africa
7	#FB61D7	1967	41.1363658536585	Nigeria	Sub-Saharan Africa
7	#FB61D7	1968	41.5412195121951	Nigeria	Sub-Saharan Africa
7	#FB61D7	1969	41.9537804878049	Nigeria	Sub-Saharan Africa
7	#FB61D7	1970	42.3694634146342	Nigeria	Sub-Saharan Africa
7	#FB61D7	1971	42.7811219512195	Nigeria	Sub-Saharan Africa
7	#FB61D7	1972	43.1811707317073	Nigeria	Sub-Saharan Africa
7	#FB61D7	1973	43.5619756097561	Nigeria	Sub-Saharan Africa
7	#FB61D7	1974	43.918512195122	Nigeria	Sub-Saharan Africa
7	#FB61D7	1975	44.2473170731707	Nigeria	Sub-Saharan Africa
7	#FB61D7	1960	42.2249024390244	Rwanda	Sub-Saharan Africa
7	#FB61D7	1961	42.5193658536585	Rwanda	Sub-Saharan Africa
7	#FB61D7	1962	42.8038048780488	Rwanda	Sub-Saharan Africa
7	#FB61D7	1963	43.075243902439	Rwanda	Sub-Saharan Africa
7	#FB61D7	1964	43.3286585365854	Rwanda	Sub-Saharan Africa
7	#FB61D7	1965	43.5580731707317	Rwanda	Sub-Saharan Africa
7	#FB61D7	1966	43.7564634146341	Rwanda	Sub-Saharan Africa
7	#FB61D7	1967	43.9233658536585	Rwanda	Sub-Saharan Africa
7	#FB61D7	1968	44.0632926829268	Rwanda	Sub-Saharan Africa
7	#FB61D7	1969	44.182756097561	Rwanda	Sub-Saharan Africa
7	#FB61D7	1970	44.2832926829268	Rwanda	Sub-Saharan Africa
7	#FB61D7	1971	44.3679024390244	Rwanda	Sub-Saharan Africa
7	#FB61D7	1972	44.4476341463415	Rwanda	Sub-Saharan Africa
7	#FB61D7	1973	44.5419268292683	Rwanda	Sub-Saharan Africa
7	#FB61D7	1974	44.6718048780488	Rwanda	Sub-Saharan Africa
7	#FB61D7	1975	44.8971951219512	Rwanda	Sub-Saharan Africa
7	#FB61D7	1960	41.5859268292683	Sudan	Sub-Saharan Africa
7	#FB61D7	1961	41.8539024390244	Sudan	Sub-Saharan Africa
7	#FB61D7	1962	42.1479024390244	Sudan	Sub-Saharan Africa
7	#FB61D7	1963	42.4689024390244	Sudan	Sub-Saharan Africa
7	#FB61D7	1964	42.8159268292683	Sudan	Sub-Saharan Africa
7	#FB61D7	1965	43.1844634146342	Sudan	Sub-Saharan Africa
7	#FB61D7	1966	43.5700243902439	Sudan	Sub-Saharan Africa
7	#FB61D7	1967	43.9640731707317	Sudan	Sub-Saharan Africa
7	#FB61D7	1968	44.3611463414634	Sudan	Sub-Saharan Africa
7	#FB61D7	1969	44.7582195121951	Sudan	Sub-Saharan Africa
7	#FB61D7	1970	45.1552926829268	Sudan	Sub-Saharan Africa
7	#FB61D7	1971	45.5543902439024	Sudan	Sub-Saharan Africa
7	#FB61D7	1972	45.9584878048781	Sudan	Sub-Saharan Africa
7	#FB61D7	1973	46.3695853658537	Sudan	Sub-Saharan Africa
7	#FB61D7	1974	46.7866829268293	Sudan	Sub-Saharan Africa
7	#FB61D7	1975	47.2092682926829	Sudan	Sub-Saharan Africa
7	#FB61D7	1960	31.4612195121951	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1961	31.7149512195122	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1962	31.9848292682927	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1963	32.2758292682927	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1964	32.5924146341463	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1965	32.938	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1966	33.3124878048781	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1967	33.7167804878049	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1968	34.1538536585366	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1969	34.6286585365854	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1970	35.1521951219512	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1971	35.7394878048781	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1972	36.3916097560976	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1973	37.1046829268293	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1974	37.8687804878049	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1975	38.6890487804878	Sierra Leone	Sub-Saharan Africa
7	#FB61D7	1960	38.933	Senegal	Sub-Saharan Africa
7	#FB61D7	1961	39.0632682926829	Senegal	Sub-Saharan Africa
7	#FB61D7	1962	39.1810487804878	Senegal	Sub-Saharan Africa
7	#FB61D7	1963	39.2948292682927	Senegal	Sub-Saharan Africa
7	#FB61D7	1964	39.4161219512195	Senegal	Sub-Saharan Africa
7	#FB61D7	1965	39.5534146341464	Senegal	Sub-Saharan Africa
7	#FB61D7	1966	39.7147317073171	Senegal	Sub-Saharan Africa
7	#FB61D7	1967	39.9055365853659	Senegal	Sub-Saharan Africa
7	#FB61D7	1968	40.1353658536585	Senegal	Sub-Saharan Africa
7	#FB61D7	1969	40.4121951219512	Senegal	Sub-Saharan Africa
7	#FB61D7	1970	40.7495365853659	Senegal	Sub-Saharan Africa
7	#FB61D7	1971	41.1554146341463	Senegal	Sub-Saharan Africa
7	#FB61D7	1972	41.6312926829268	Senegal	Sub-Saharan Africa
7	#FB61D7	1973	42.1732195121951	Senegal	Sub-Saharan Africa
7	#FB61D7	1974	42.7781463414634	Senegal	Sub-Saharan Africa
7	#FB61D7	1975	43.4430731707317	Senegal	Sub-Saharan Africa
7	#FB61D7	1960	35.9853414634146	Somalia	Sub-Saharan Africa
7	#FB61D7	1961	36.3862195121951	Somalia	Sub-Saharan Africa
7	#FB61D7	1962	36.7866097560976	Somalia	Sub-Saharan Africa
7	#FB61D7	1963	37.187512195122	Somalia	Sub-Saharan Africa
7	#FB61D7	1964	37.5879024390244	Somalia	Sub-Saharan Africa
7	#FB61D7	1965	37.9908048780488	Somalia	Sub-Saharan Africa
7	#FB61D7	1966	38.4017073170732	Somalia	Sub-Saharan Africa
7	#FB61D7	1967	38.8196097560976	Somalia	Sub-Saharan Africa
7	#FB61D7	1968	39.240512195122	Somalia	Sub-Saharan Africa
7	#FB61D7	1969	39.6594146341464	Somalia	Sub-Saharan Africa
7	#FB61D7	1970	40.0603170731707	Somalia	Sub-Saharan Africa
7	#FB61D7	1971	40.4272195121951	Somalia	Sub-Saharan Africa
7	#FB61D7	1972	40.7501463414634	Somalia	Sub-Saharan Africa
7	#FB61D7	1973	41.0290731707317	Somalia	Sub-Saharan Africa
7	#FB61D7	1974	41.2695121951219	Somalia	Sub-Saharan Africa
7	#FB61D7	1975	41.4879512195122	Somalia	Sub-Saharan Africa
7	#FB61D7	1960	50.4869756097561	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1961	51.075756097561	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1962	51.6565853658537	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1963	52.2224390243903	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1964	52.7668536585366	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1965	53.2827804878049	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1966	53.7661463414634	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1967	54.2194390243903	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1968	54.6491951219512	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1969	55.0609756097561	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1970	55.4714634146342	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1971	55.8963658536585	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1972	56.3463170731707	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1973	56.8208048780488	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1974	57.3118048780488	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1975	57.8001219512195	Sao Tome and Principe	Sub-Saharan Africa
7	#FB61D7	1960	44.2387804878049	Swaziland	Sub-Saharan Africa
7	#FB61D7	1961	44.5348780487805	Swaziland	Sub-Saharan Africa
7	#FB61D7	1962	44.8194634146342	Swaziland	Sub-Saharan Africa
7	#FB61D7	1963	45.1005609756098	Swaziland	Sub-Saharan Africa
7	#FB61D7	1964	45.3886585365854	Swaziland	Sub-Saharan Africa
7	#FB61D7	1965	45.701243902439	Swaziland	Sub-Saharan Africa
7	#FB61D7	1966	46.0528048780488	Swaziland	Sub-Saharan Africa
7	#FB61D7	1967	46.4528048780488	Swaziland	Sub-Saharan Africa
7	#FB61D7	1968	46.9052682926829	Swaziland	Sub-Saharan Africa
7	#FB61D7	1969	47.4107073170732	Swaziland	Sub-Saharan Africa
7	#FB61D7	1970	47.9616341463415	Swaziland	Sub-Saharan Africa
7	#FB61D7	1971	48.5470975609756	Swaziland	Sub-Saharan Africa
7	#FB61D7	1972	49.1506341463415	Swaziland	Sub-Saharan Africa
7	#FB61D7	1973	49.7592195121951	Swaziland	Sub-Saharan Africa
7	#FB61D7	1974	50.3673902439024	Swaziland	Sub-Saharan Africa
7	#FB61D7	1975	50.9770731707317	Swaziland	Sub-Saharan Africa
7	#FB61D7	1960	40.2428292682927	Chad	Sub-Saharan Africa
7	#FB61D7	1961	40.6212682926829	Chad	Sub-Saharan Africa
7	#FB61D7	1962	41.0037073170732	Chad	Sub-Saharan Africa
7	#FB61D7	1963	41.3896341463415	Chad	Sub-Saharan Africa
7	#FB61D7	1964	41.7775853658537	Chad	Sub-Saharan Africa
7	#FB61D7	1965	42.162	Chad	Sub-Saharan Africa
7	#FB61D7	1966	42.5374146341463	Chad	Sub-Saharan Africa
7	#FB61D7	1967	42.9022926829268	Chad	Sub-Saharan Africa
7	#FB61D7	1968	43.2546585365854	Chad	Sub-Saharan Africa
7	#FB61D7	1969	43.5964878048781	Chad	Sub-Saharan Africa
7	#FB61D7	1970	43.9302926829268	Chad	Sub-Saharan Africa
7	#FB61D7	1971	44.2620731707317	Chad	Sub-Saharan Africa
7	#FB61D7	1972	44.5968292682927	Chad	Sub-Saharan Africa
7	#FB61D7	1973	44.9415853658537	Chad	Sub-Saharan Africa
7	#FB61D7	1974	45.2998780487805	Chad	Sub-Saharan Africa
7	#FB61D7	1975	45.678756097561	Chad	Sub-Saharan Africa
7	#FB61D7	1960	39.5561219512195	Togo	Sub-Saharan Africa
7	#FB61D7	1961	40.1329268292683	Togo	Sub-Saharan Africa
7	#FB61D7	1962	40.7076829268293	Togo	Sub-Saharan Africa
7	#FB61D7	1963	41.2794146341463	Togo	Sub-Saharan Africa
7	#FB61D7	1964	41.8480975609756	Togo	Sub-Saharan Africa
7	#FB61D7	1965	42.4177804878049	Togo	Sub-Saharan Africa
7	#FB61D7	1966	42.9909756097561	Togo	Sub-Saharan Africa
7	#FB61D7	1967	43.5687073170732	Togo	Sub-Saharan Africa
7	#FB61D7	1968	44.1484634146342	Togo	Sub-Saharan Africa
7	#FB61D7	1969	44.725756097561	Togo	Sub-Saharan Africa
7	#FB61D7	1970	45.2925609756098	Togo	Sub-Saharan Africa
7	#FB61D7	1971	45.8383658536585	Togo	Sub-Saharan Africa
7	#FB61D7	1972	46.3570975609756	Togo	Sub-Saharan Africa
7	#FB61D7	1973	46.8437804878049	Togo	Sub-Saharan Africa
7	#FB61D7	1974	47.2973902439024	Togo	Sub-Saharan Africa
7	#FB61D7	1975	47.7214146341463	Togo	Sub-Saharan Africa
7	#FB61D7	1960	43.6538780487805	Tanzania	Sub-Saharan Africa
7	#FB61D7	1961	43.9072926829268	Tanzania	Sub-Saharan Africa
7	#FB61D7	1962	44.162243902439	Tanzania	Sub-Saharan Africa
7	#FB61D7	1963	44.4237073170732	Tanzania	Sub-Saharan Africa
7	#FB61D7	1964	44.6977073170732	Tanzania	Sub-Saharan Africa
7	#FB61D7	1965	44.9887317073171	Tanzania	Sub-Saharan Africa
7	#FB61D7	1966	45.2972926829268	Tanzania	Sub-Saharan Africa
7	#FB61D7	1967	45.6208536585366	Tanzania	Sub-Saharan Africa
7	#FB61D7	1968	45.9594146341463	Tanzania	Sub-Saharan Africa
7	#FB61D7	1969	46.3114634146342	Tanzania	Sub-Saharan Africa
7	#FB61D7	1970	46.684	Tanzania	Sub-Saharan Africa
7	#FB61D7	1971	47.082	Tanzania	Sub-Saharan Africa
7	#FB61D7	1972	47.5044634146342	Tanzania	Sub-Saharan Africa
7	#FB61D7	1973	47.9453902439024	Tanzania	Sub-Saharan Africa
7	#FB61D7	1974	48.3938048780488	Tanzania	Sub-Saharan Africa
7	#FB61D7	1975	48.835243902439	Tanzania	Sub-Saharan Africa
7	#FB61D7	1960	43.9785609756098	Uganda	Sub-Saharan Africa
7	#FB61D7	1961	44.5325365853659	Uganda	Sub-Saharan Africa
7	#FB61D7	1962	45.0845609756098	Uganda	Sub-Saharan Africa
