showSelected1	ymin	ymax	xmin	xmax
200	0	17	4.55	5.45
200	0	25	5.55	6.45
200	0	27	6.55	7.45
200	0	41	7.55	8.45
200	0	40	8.55	9.45
200	0	13	9.55	10.45
200	0	10	10.55	11.45
200	0	5	11.55	12.45
200	0	1	12.55	13.45
200	0	0	13.55	14.45
200	0	0	14.55	15.45
201	0	0	0.55	1.45
201	0	0	1.55	2.45
201	0	1	2.55	3.45
201	0	5	3.55	4.45
201	0	17	4.55	5.45
201	0	25	5.55	6.45
201	0	27	6.55	7.45
201	0	42	7.55	8.45
201	0	40	8.55	9.45
201	0	13	9.55	10.45
201	0	10	10.55	11.45
201	0	5	11.55	12.45
201	0	1	12.55	13.45
201	0	0	13.55	14.45
201	0	0	14.55	15.45
202	0	0	0.55	1.45
202	0	0	1.55	2.45
202	0	1	2.55	3.45
202	0	5	3.55	4.45
202	0	17	4.55	5.45
202	0	25	5.55	6.45
202	0	27	6.55	7.45
202	0	43	7.55	8.45
202	0	40	8.55	9.45
202	0	13	9.55	10.45
202	0	10	10.55	11.45
202	0	5	11.55	12.45
202	0	1	12.55	13.45
202	0	0	13.55	14.45
202	0	0	14.55	15.45
203	0	0	0.55	1.45
203	0	0	1.55	2.45
203	0	1	2.55	3.45
203	0	5	3.55	4.45
203	0	17	4.55	5.45
203	0	25	5.55	6.45
203	0	27	6.55	7.45
203	0	43	7.55	8.45
203	0	40	8.55	9.45
203	0	14	9.55	10.45
203	0	10	10.55	11.45
203	0	5	11.55	12.45
203	0	1	12.55	13.45
203	0	0	13.55	14.45
203	0	0	14.55	15.45
204	0	0	0.55	1.45
204	0	0	1.55	2.45
204	0	1	2.55	3.45
204	0	5	3.55	4.45
204	0	17	4.55	5.45
204	0	25	5.55	6.45
204	0	27	6.55	7.45
204	0	43	7.55	8.45
204	0	41	8.55	9.45
204	0	14	9.55	10.45
204	0	10	10.55	11.45
204	0	5	11.55	12.45
204	0	1	12.55	13.45
204	0	0	13.55	14.45
204	0	0	14.55	15.45
205	0	0	0.55	1.45
205	0	0	1.55	2.45
205	0	1	2.55	3.45
205	0	5	3.55	4.45
205	0	17	4.55	5.45
205	0	25	5.55	6.45
205	0	27	6.55	7.45
205	0	43	7.55	8.45
205	0	41	8.55	9.45
205	0	14	9.55	10.45
205	0	10	10.55	11.45
205	0	6	11.55	12.45
205	0	1	12.55	13.45
205	0	0	13.55	14.45
205	0	0	14.55	15.45
206	0	0	0.55	1.45
206	0	0	1.55	2.45
206	0	1	2.55	3.45
206	0	5	3.55	4.45
206	0	17	4.55	5.45
206	0	25	5.55	6.45
206	0	27	6.55	7.45
206	0	44	7.55	8.45
206	0	41	8.55	9.45
206	0	14	9.55	10.45
206	0	10	10.55	11.45
206	0	6	11.55	12.45
206	0	1	12.55	13.45
206	0	0	13.55	14.45
206	0	0	14.55	15.45
207	0	0	0.55	1.45
207	0	0	1.55	2.45
207	0	1	2.55	3.45
207	0	5	3.55	4.45
207	0	17	4.55	5.45
207	0	25	5.55	6.45
207	0	27	6.55	7.45
207	0	45	7.55	8.45
207	0	41	8.55	9.45
207	0	14	9.55	10.45
207	0	10	10.55	11.45
207	0	6	11.55	12.45
207	0	1	12.55	13.45
207	0	0	13.55	14.45
207	0	0	14.55	15.45
208	0	0	0.55	1.45
208	0	0	1.55	2.45
208	0	1	2.55	3.45
208	0	5	3.55	4.45
208	0	17	4.55	5.45
208	0	25	5.55	6.45
208	0	28	6.55	7.45
208	0	45	7.55	8.45
208	0	41	8.55	9.45
208	0	14	9.55	10.45
208	0	10	10.55	11.45
208	0	6	11.55	12.45
208	0	1	12.55	13.45
208	0	0	13.55	14.45
208	0	0	14.55	15.45
209	0	0	0.55	1.45
209	0	0	1.55	2.45
209	0	1	2.55	3.45
209	0	5	3.55	4.45
209	0	17	4.55	5.45
209	0	25	5.55	6.45
209	0	28	6.55	7.45
209	0	45	7.55	8.45
209	0	42	8.55	9.45
209	0	14	9.55	10.45
209	0	10	10.55	11.45
209	0	6	11.55	12.45
209	0	1	12.55	13.45
209	0	0	13.55	14.45
209	0	0	14.55	15.45
210	0	0	0.55	1.45
210	0	0	1.55	2.45
210	0	1	2.55	3.45
210	0	5	3.55	4.45
210	0	17	4.55	5.45
210	0	26	5.55	6.45
210	0	28	6.55	7.45
210	0	45	7.55	8.45
210	0	42	8.55	9.45
210	0	14	9.55	10.45
210	0	10	10.55	11.45
210	0	6	11.55	12.45
210	0	1	12.55	13.45
210	0	0	13.55	14.45
210	0	0	14.55	15.45
211	0	0	0.55	1.45
211	0	0	1.55	2.45
211	0	1	2.55	3.45
211	0	5	3.55	4.45
211	0	17	4.55	5.45
211	0	26	5.55	6.45
211	0	28	6.55	7.45
211	0	45	7.55	8.45
211	0	43	8.55	9.45
211	0	14	9.55	10.45
211	0	10	10.55	11.45
211	0	6	11.55	12.45
211	0	1	12.55	13.45
211	0	0	13.55	14.45
211	0	0	14.55	15.45
212	0	0	0.55	1.45
212	0	0	1.55	2.45
212	0	1	2.55	3.45
212	0	6	3.55	4.45
212	0	17	4.55	5.45
212	0	26	5.55	6.45
212	0	28	6.55	7.45
212	0	45	7.55	8.45
212	0	43	8.55	9.45
212	0	14	9.55	10.45
212	0	10	10.55	11.45
212	0	6	11.55	12.45
212	0	1	12.55	13.45
212	0	0	13.55	14.45
212	0	0	14.55	15.45
213	0	0	0.55	1.45
213	0	0	1.55	2.45
213	0	1	2.55	3.45
213	0	6	3.55	4.45
213	0	17	4.55	5.45
213	0	27	5.55	6.45
213	0	28	6.55	7.45
213	0	45	7.55	8.45
213	0	43	8.55	9.45
213	0	14	9.55	10.45
213	0	10	10.55	11.45
213	0	6	11.55	12.45
213	0	1	12.55	13.45
213	0	0	13.55	14.45
213	0	0	14.55	15.45
214	0	0	0.55	1.45
214	0	0	1.55	2.45
214	0	1	2.55	3.45
214	0	6	3.55	4.45
214	0	18	4.55	5.45
214	0	27	5.55	6.45
214	0	28	6.55	7.45
214	0	45	7.55	8.45
214	0	43	8.55	9.45
214	0	14	9.55	10.45
214	0	10	10.55	11.45
214	0	6	11.55	12.45
214	0	1	12.55	13.45
214	0	0	13.55	14.45
214	0	0	14.55	15.45
215	0	0	0.55	1.45
215	0	0	1.55	2.45
215	0	1	2.55	3.45
215	0	6	3.55	4.45
215	0	18	4.55	5.45
215	0	27	5.55	6.45
215	0	28	6.55	7.45
215	0	46	7.55	8.45
215	0	43	8.55	9.45
215	0	14	9.55	10.45
215	0	10	10.55	11.45
215	0	6	11.55	12.45
215	0	1	12.55	13.45
215	0	0	13.55	14.45
215	0	0	14.55	15.45
216	0	0	0.55	1.45
216	0	0	1.55	2.45
216	0	1	2.55	3.45
216	0	6	3.55	4.45
216	0	18	4.55	5.45
216	0	28	5.55	6.45
216	0	28	6.55	7.45
216	0	46	7.55	8.45
216	0	43	8.55	9.45
216	0	14	9.55	10.45
216	0	10	10.55	11.45
216	0	6	11.55	12.45
216	0	1	12.55	13.45
216	0	0	13.55	14.45
216	0	0	14.55	15.45
217	0	0	0.55	1.45
217	0	0	1.55	2.45
217	0	1	2.55	3.45
217	0	6	3.55	4.45
217	0	18	4.55	5.45
217	0	28	5.55	6.45
217	0	29	6.55	7.45
217	0	46	7.55	8.45
217	0	43	8.55	9.45
217	0	14	9.55	10.45
217	0	10	10.55	11.45
217	0	6	11.55	12.45
217	0	1	12.55	13.45
217	0	0	13.55	14.45
217	0	0	14.55	15.45
218	0	0	0.55	1.45
218	0	0	1.55	2.45
218	0	1	2.55	3.45
218	0	6	3.55	4.45
218	0	18	4.55	5.45
218	0	28	5.55	6.45
218	0	29	6.55	7.45
218	0	47	7.55	8.45
218	0	43	8.55	9.45
218	0	14	9.55	10.45
218	0	10	10.55	11.45
218	0	6	11.55	12.45
218	0	1	12.55	13.45
218	0	0	13.55	14.45
218	0	0	14.55	15.45
219	0	0	0.55	1.45
219	0	0	1.55	2.45
219	0	1	2.55	3.45
219	0	6	3.55	4.45
219	0	18	4.55	5.45
219	0	28	5.55	6.45
219	0	30	6.55	7.45
219	0	47	7.55	8.45
219	0	43	8.55	9.45
219	0	14	9.55	10.45
219	0	10	10.55	11.45
219	0	6	11.55	12.45
219	0	1	12.55	13.45
219	0	0	13.55	14.45
219	0	0	14.55	15.45
220	0	0	0.55	1.45
220	0	0	1.55	2.45
220	0	1	2.55	3.45
220	0	6	3.55	4.45
220	0	18	4.55	5.45
220	0	29	5.55	6.45
220	0	30	6.55	7.45
220	0	47	7.55	8.45
220	0	43	8.55	9.45
220	0	14	9.55	10.45
220	0	10	10.55	11.45
220	0	6	11.55	12.45
220	0	1	12.55	13.45
220	0	0	13.55	14.45
220	0	0	14.55	15.45
221	0	0	0.55	1.45
221	0	0	1.55	2.45
221	0	1	2.55	3.45
221	0	6	3.55	4.45
221	0	18	4.55	5.45
221	0	29	5.55	6.45
221	0	30	6.55	7.45
221	0	47	7.55	8.45
221	0	43	8.55	9.45
221	0	14	9.55	10.45
221	0	11	10.55	11.45
221	0	6	11.55	12.45
221	0	1	12.55	13.45
221	0	0	13.55	14.45
221	0	0	14.55	15.45
222	0	0	0.55	1.45
222	0	0	1.55	2.45
222	0	1	2.55	3.45
222	0	6	3.55	4.45
222	0	18	4.55	5.45
222	0	30	5.55	6.45
222	0	30	6.55	7.45
222	0	47	7.55	8.45
222	0	43	8.55	9.45
222	0	14	9.55	10.45
222	0	11	10.55	11.45
222	0	6	11.55	12.45
222	0	1	12.55	13.45
222	0	0	13.55	14.45
222	0	0	14.55	15.45
223	0	0	0.55	1.45
223	0	0	1.55	2.45
223	0	1	2.55	3.45
223	0	6	3.55	4.45
223	0	18	4.55	5.45
223	0	30	5.55	6.45
223	0	30	6.55	7.45
223	0	47	7.55	8.45
223	0	43	8.55	9.45
223	0	15	9.55	10.45
223	0	11	10.55	11.45
223	0	6	11.55	12.45
223	0	1	12.55	13.45
223	0	0	13.55	14.45
223	0	0	14.55	15.45
224	0	0	0.55	1.45
224	0	0	1.55	2.45
224	0	1	2.55	3.45
224	0	7	3.55	4.45
224	0	18	4.55	5.45
224	0	30	5.55	6.45
224	0	30	6.55	7.45
224	0	47	7.55	8.45
224	0	43	8.55	9.45
224	0	15	9.55	10.45
224	0	11	10.55	11.45
224	0	6	11.55	12.45
224	0	1	12.55	13.45
224	0	0	13.55	14.45
224	0	0	14.55	15.45
225	0	0	0.55	1.45
225	0	0	1.55	2.45
225	0	1	2.55	3.45
225	0	7	3.55	4.45
225	0	18	4.55	5.45
225	0	30	5.55	6.45
225	0	31	6.55	7.45
225	0	47	7.55	8.45
225	0	43	8.55	9.45
225	0	15	9.55	10.45
225	0	11	10.55	11.45
225	0	6	11.55	12.45
225	0	1	12.55	13.45
225	0	0	13.55	14.45
225	0	0	14.55	15.45
226	0	0	0.55	1.45
226	0	0	1.55	2.45
226	0	1	2.55	3.45
226	0	7	3.55	4.45
226	0	18	4.55	5.45
226	0	30	5.55	6.45
226	0	31	6.55	7.45
226	0	47	7.55	8.45
226	0	43	8.55	9.45
226	0	15	9.55	10.45
226	0	12	10.55	11.45
226	0	6	11.55	12.45
226	0	1	12.55	13.45
226	0	0	13.55	14.45
226	0	0	14.55	15.45
227	0	0	0.55	1.45
227	0	0	1.55	2.45
227	0	1	2.55	3.45
227	0	7	3.55	4.45
227	0	18	4.55	5.45
227	0	30	5.55	6.45
227	0	32	6.55	7.45
227	0	47	7.55	8.45
227	0	43	8.55	9.45
227	0	15	9.55	10.45
227	0	12	10.55	11.45
227	0	6	11.55	12.45
227	0	1	12.55	13.45
227	0	0	13.55	14.45
227	0	0	14.55	15.45
228	0	0	0.55	1.45
228	0	0	1.55	2.45
228	0	1	2.55	3.45
228	0	7	3.55	4.45
228	0	18	4.55	5.45
228	0	31	5.55	6.45
228	0	32	6.55	7.45
228	0	47	7.55	8.45
228	0	43	8.55	9.45
228	0	15	9.55	10.45
228	0	12	10.55	11.45
228	0	6	11.55	12.45
228	0	1	12.55	13.45
228	0	0	13.55	14.45
228	0	0	14.55	15.45
229	0	0	0.55	1.45
229	0	0	1.55	2.45
229	0	1	2.55	3.45
229	0	7	3.55	4.45
229	0	18	4.55	5.45
229	0	31	5.55	6.45
229	0	32	6.55	7.45
229	0	48	7.55	8.45
229	0	43	8.55	9.45
229	0	15	9.55	10.45
229	0	12	10.55	11.45
229	0	6	11.55	12.45
229	0	1	12.55	13.45
229	0	0	13.55	14.45
229	0	0	14.55	15.45
230	0	0	0.55	1.45
230	0	0	1.55	2.45
230	0	1	2.55	3.45
230	0	7	3.55	4.45
230	0	18	4.55	5.45
230	0	31	5.55	6.45
230	0	32	6.55	7.45
230	0	48	7.55	8.45
230	0	43	8.55	9.45
230	0	16	9.55	10.45
230	0	12	10.55	11.45
230	0	6	11.55	12.45
230	0	1	12.55	13.45
230	0	0	13.55	14.45
230	0	0	14.55	15.45
231	0	0	0.55	1.45
231	0	0	1.55	2.45
231	0	1	2.55	3.45
231	0	7	3.55	4.45
231	0	18	4.55	5.45
231	0	32	5.55	6.45
231	0	32	6.55	7.45
231	0	48	7.55	8.45
231	0	43	8.55	9.45
231	0	16	9.55	10.45
231	0	12	10.55	11.45
231	0	6	11.55	12.45
231	0	1	12.55	13.45
231	0	0	13.55	14.45
231	0	0	14.55	15.45
232	0	0	0.55	1.45
232	0	0	1.55	2.45
232	0	1	2.55	3.45
232	0	7	3.55	4.45
232	0	18	4.55	5.45
232	0	32	5.55	6.45
232	0	32	6.55	7.45
232	0	48	7.55	8.45
232	0	43	8.55	9.45
232	0	17	9.55	10.45
232	0	12	10.55	11.45
232	0	6	11.55	12.45
232	0	1	12.55	13.45
232	0	0	13.55	14.45
232	0	0	14.55	15.45
233	0	0	0.55	1.45
233	0	0	1.55	2.45
233	0	1	2.55	3.45
233	0	7	3.55	4.45
233	0	18	4.55	5.45
233	0	32	5.55	6.45
233	0	32	6.55	7.45
233	0	48	7.55	8.45
233	0	44	8.55	9.45
233	0	17	9.55	10.45
233	0	12	10.55	11.45
233	0	6	11.55	12.45
233	0	1	12.55	13.45
233	0	0	13.55	14.45
233	0	0	14.55	15.45
234	0	0	0.55	1.45
234	0	0	1.55	2.45
234	0	1	2.55	3.45
234	0	7	3.55	4.45
234	0	18	4.55	5.45
234	0	32	5.55	6.45
234	0	33	6.55	7.45
234	0	48	7.55	8.45
234	0	44	8.55	9.45
234	0	17	9.55	10.45
234	0	12	10.55	11.45
234	0	6	11.55	12.45
234	0	1	12.55	13.45
234	0	0	13.55	14.45
234	0	0	14.55	15.45
235	0	0	0.55	1.45
235	0	0	1.55	2.45
235	0	1	2.55	3.45
235	0	7	3.55	4.45
235	0	18	4.55	5.45
235	0	33	5.55	6.45
235	0	33	6.55	7.45
235	0	48	7.55	8.45
235	0	44	8.55	9.45
235	0	17	9.55	10.45
235	0	12	10.55	11.45
235	0	6	11.55	12.45
235	0	1	12.55	13.45
235	0	0	13.55	14.45
235	0	0	14.55	15.45
236	0	0	0.55	1.45
236	0	0	1.55	2.45
236	0	1	2.55	3.45
236	0	7	3.55	4.45
236	0	19	4.55	5.45
236	0	33	5.55	6.45
236	0	33	6.55	7.45
236	0	48	7.55	8.45
236	0	44	8.55	9.45
236	0	17	9.55	10.45
236	0	12	10.55	11.45
236	0	6	11.55	12.45
236	0	1	12.55	13.45
236	0	0	13.55	14.45
236	0	0	14.55	15.45
237	0	0	0.55	1.45
237	0	0	1.55	2.45
237	0	1	2.55	3.45
237	0	7	3.55	4.45
237	0	19	4.55	5.45
237	0	33	5.55	6.45
237	0	33	6.55	7.45
237	0	48	7.55	8.45
237	0	44	8.55	9.45
237	0	18	9.55	10.45
237	0	12	10.55	11.45
237	0	6	11.55	12.45
237	0	1	12.55	13.45
237	0	0	13.55	14.45
237	0	0	14.55	15.45
238	0	0	0.55	1.45
238	0	0	1.55	2.45
238	0	1	2.55	3.45
238	0	8	3.55	4.45
238	0	19	4.55	5.45
238	0	33	5.55	6.45
238	0	33	6.55	7.45
238	0	48	7.55	8.45
238	0	44	8.55	9.45
238	0	18	9.55	10.45
238	0	12	10.55	11.45
238	0	6	11.55	12.45
238	0	1	12.55	13.45
238	0	0	13.55	14.45
238	0	0	14.55	15.45
239	0	0	0.55	1.45
239	0	0	1.55	2.45
239	0	1	2.55	3.45
239	0	8	3.55	4.45
239	0	19	4.55	5.45
239	0	33	5.55	6.45
239	0	33	6.55	7.45
239	0	48	7.55	8.45
239	0	44	8.55	9.45
239	0	19	9.55	10.45
239	0	12	10.55	11.45
239	0	6	11.55	12.45
239	0	1	12.55	13.45
239	0	0	13.55	14.45
239	0	0	14.55	15.45
240	0	0	0.55	1.45
240	0	0	1.55	2.45
240	0	1	2.55	3.45
240	0	8	3.55	4.45
240	0	19	4.55	5.45
240	0	33	5.55	6.45
240	0	34	6.55	7.45
240	0	48	7.55	8.45
240	0	44	8.55	9.45
240	0	19	9.55	10.45
240	0	12	10.55	11.45
240	0	6	11.55	12.45
240	0	1	12.55	13.45
240	0	0	13.55	14.45
240	0	0	14.55	15.45
241	0	0	0.55	1.45
241	0	0	1.55	2.45
241	0	1	2.55	3.45
241	0	8	3.55	4.45
241	0	19	4.55	5.45
241	0	33	5.55	6.45
241	0	34	6.55	7.45
241	0	49	7.55	8.45
241	0	44	8.55	9.45
241	0	19	9.55	10.45
241	0	12	10.55	11.45
241	0	6	11.55	12.45
241	0	1	12.55	13.45
241	0	0	13.55	14.45
241	0	0	14.55	15.45
242	0	0	0.55	1.45
242	0	0	1.55	2.45
242	0	1	2.55	3.45
242	0	8	3.55	4.45
242	0	19	4.55	5.45
242	0	33	5.55	6.45
242	0	34	6.55	7.45
242	0	49	7.55	8.45
242	0	44	8.55	9.45
242	0	19	9.55	10.45
242	0	13	10.55	11.45
242	0	6	11.55	12.45
242	0	1	12.55	13.45
242	0	0	13.55	14.45
242	0	0	14.55	15.45
243	0	0	0.55	1.45
243	0	0	1.55	2.45
243	0	1	2.55	3.45
243	0	8	3.55	4.45
243	0	19	4.55	5.45
243	0	33	5.55	6.45
243	0	35	6.55	7.45
243	0	49	7.55	8.45
243	0	44	8.55	9.45
243	0	19	9.55	10.45
243	0	13	10.55	11.45
243	0	6	11.55	12.45
243	0	1	12.55	13.45
243	0	0	13.55	14.45
243	0	0	14.55	15.45
244	0	0	0.55	1.45
244	0	0	1.55	2.45
244	0	1	2.55	3.45
244	0	8	3.55	4.45
244	0	19	4.55	5.45
244	0	33	5.55	6.45
244	0	35	6.55	7.45
244	0	49	7.55	8.45
244	0	44	8.55	9.45
244	0	19	9.55	10.45
244	0	14	10.55	11.45
244	0	6	11.55	12.45
244	0	1	12.55	13.45
244	0	0	13.55	14.45
244	0	0	14.55	15.45
245	0	0	0.55	1.45
245	0	0	1.55	2.45
245	0	1	2.55	3.45
245	0	8	3.55	4.45
245	0	19	4.55	5.45
245	0	33	5.55	6.45
245	0	35	6.55	7.45
245	0	50	7.55	8.45
245	0	44	8.55	9.45
245	0	19	9.55	10.45
245	0	14	10.55	11.45
245	0	6	11.55	12.45
245	0	1	12.55	13.45
245	0	0	13.55	14.45
245	0	0	14.55	15.45
246	0	0	0.55	1.45
246	0	0	1.55	2.45
246	0	1	2.55	3.45
246	0	8	3.55	4.45
246	0	19	4.55	5.45
246	0	33	5.55	6.45
246	0	35	6.55	7.45
246	0	50	7.55	8.45
246	0	44	8.55	9.45
246	0	19	9.55	10.45
246	0	15	10.55	11.45
246	0	6	11.55	12.45
246	0	1	12.55	13.45
246	0	0	13.55	14.45
246	0	0	14.55	15.45
247	0	0	0.55	1.45
247	0	0	1.55	2.45
247	0	1	2.55	3.45
247	0	8	3.55	4.45
247	0	20	4.55	5.45
247	0	33	5.55	6.45
247	0	35	6.55	7.45
247	0	50	7.55	8.45
247	0	44	8.55	9.45
247	0	19	9.55	10.45
247	0	15	10.55	11.45
247	0	6	11.55	12.45
247	0	1	12.55	13.45
247	0	0	13.55	14.45
247	0	0	14.55	15.45
248	0	0	0.55	1.45
248	0	0	1.55	2.45
248	0	1	2.55	3.45
248	0	8	3.55	4.45
248	0	21	4.55	5.45
248	0	33	5.55	6.45
248	0	35	6.55	7.45
248	0	50	7.55	8.45
248	0	44	8.55	9.45
248	0	19	9.55	10.45
248	0	15	10.55	11.45
248	0	6	11.55	12.45
248	0	1	12.55	13.45
248	0	0	13.55	14.45
248	0	0	14.55	15.45
249	0	0	0.55	1.45
249	0	0	1.55	2.45
249	0	1	2.55	3.45
249	0	8	3.55	4.45
249	0	21	4.55	5.45
249	0	33	5.55	6.45
249	0	35	6.55	7.45
249	0	50	7.55	8.45
249	0	44	8.55	9.45
249	0	19	9.55	10.45
249	0	16	10.55	11.45
249	0	6	11.55	12.45
249	0	1	12.55	13.45
249	0	0	13.55	14.45
249	0	0	14.55	15.45
250	0	0	0.55	1.45
250	0	0	1.55	2.45
250	0	1	2.55	3.45
250	0	8	3.55	4.45
250	0	21	4.55	5.45
250	0	33	5.55	6.45
250	0	35	6.55	7.45
250	0	50	7.55	8.45
250	0	45	8.55	9.45
250	0	19	9.55	10.45
250	0	16	10.55	11.45
250	0	6	11.55	12.45
250	0	1	12.55	13.45
250	0	0	13.55	14.45
250	0	0	14.55	15.45
251	0	0	0.55	1.45
251	0	0	1.55	2.45
251	0	1	2.55	3.45
251	0	8	3.55	4.45
251	0	21	4.55	5.45
251	0	34	5.55	6.45
251	0	35	6.55	7.45
251	0	50	7.55	8.45
251	0	45	8.55	9.45
251	0	19	9.55	10.45
251	0	16	10.55	11.45
251	0	6	11.55	12.45
251	0	1	12.55	13.45
251	0	0	13.55	14.45
251	0	0	14.55	15.45
252	0	0	0.55	1.45
252	0	0	1.55	2.45
252	0	1	2.55	3.45
252	0	8	3.55	4.45
252	0	21	4.55	5.45
252	0	34	5.55	6.45
252	0	35	6.55	7.45
252	0	51	7.55	8.45
252	0	45	8.55	9.45
252	0	19	9.55	10.45
252	0	16	10.55	11.45
252	0	6	11.55	12.45
252	0	1	12.55	13.45
252	0	0	13.55	14.45
252	0	0	14.55	15.45
253	0	0	0.55	1.45
253	0	0	1.55	2.45
253	0	1	2.55	3.45
253	0	8	3.55	4.45
253	0	21	4.55	5.45
253	0	34	5.55	6.45
253	0	35	6.55	7.45
253	0	52	7.55	8.45
253	0	45	8.55	9.45
253	0	19	9.55	10.45
253	0	16	10.55	11.45
253	0	6	11.55	12.45
253	0	1	12.55	13.45
253	0	0	13.55	14.45
253	0	0	14.55	15.45
254	0	0	0.55	1.45
254	0	0	1.55	2.45
254	0	1	2.55	3.45
254	0	8	3.55	4.45
254	0	22	4.55	5.45
254	0	34	5.55	6.45
254	0	35	6.55	7.45
254	0	52	7.55	8.45
254	0	45	8.55	9.45
254	0	19	9.55	10.45
254	0	16	10.55	11.45
254	0	6	11.55	12.45
254	0	1	12.55	13.45
254	0	0	13.55	14.45
254	0	0	14.55	15.45
255	0	0	0.55	1.45
255	0	0	1.55	2.45
255	0	1	2.55	3.45
255	0	8	3.55	4.45
255	0	22	4.55	5.45
255	0	35	5.55	6.45
255	0	35	6.55	7.45
255	0	52	7.55	8.45
255	0	45	8.55	9.45
255	0	19	9.55	10.45
255	0	16	10.55	11.45
255	0	6	11.55	12.45
255	0	1	12.55	13.45
255	0	0	13.55	14.45
255	0	0	14.55	15.45
256	0	0	0.55	1.45
256	0	0	1.55	2.45
256	0	1	2.55	3.45
256	0	8	3.55	4.45
256	0	22	4.55	5.45
256	0	35	5.55	6.45
256	0	35	6.55	7.45
256	0	52	7.55	8.45
256	0	46	8.55	9.45
256	0	19	9.55	10.45
256	0	16	10.55	11.45
256	0	6	11.55	12.45
256	0	1	12.55	13.45
256	0	0	13.55	14.45
256	0	0	14.55	15.45
257	0	0	0.55	1.45
257	0	0	1.55	2.45
257	0	1	2.55	3.45
257	0	8	3.55	4.45
257	0	22	4.55	5.45
257	0	35	5.55	6.45
257	0	35	6.55	7.45
257	0	52	7.55	8.45
257	0	47	8.55	9.45
257	0	19	9.55	10.45
257	0	16	10.55	11.45
257	0	6	11.55	12.45
257	0	1	12.55	13.45
257	0	0	13.55	14.45
257	0	0	14.55	15.45
258	0	0	0.55	1.45
258	0	0	1.55	2.45
258	0	1	2.55	3.45
258	0	8	3.55	4.45
258	0	22	4.55	5.45
258	0	35	5.55	6.45
258	0	35	6.55	7.45
258	0	52	7.55	8.45
258	0	47	8.55	9.45
258	0	19	9.55	10.45
258	0	17	10.55	11.45
258	0	6	11.55	12.45
258	0	1	12.55	13.45
258	0	0	13.55	14.45
258	0	0	14.55	15.45
259	0	0	0.55	1.45
259	0	0	1.55	2.45
259	0	1	2.55	3.45
259	0	8	3.55	4.45
259	0	22	4.55	5.45
259	0	35	5.55	6.45
259	0	35	6.55	7.45
259	0	53	7.55	8.45
259	0	47	8.55	9.45
259	0	19	9.55	10.45
259	0	17	10.55	11.45
259	0	6	11.55	12.45
259	0	1	12.55	13.45
259	0	0	13.55	14.45
259	0	0	14.55	15.45
260	0	0	0.55	1.45
260	0	0	1.55	2.45
260	0	1	2.55	3.45
260	0	8	3.55	4.45
260	0	22	4.55	5.45
260	0	35	5.55	6.45
260	0	35	6.55	7.45
260	0	54	7.55	8.45
260	0	47	8.55	9.45
260	0	19	9.55	10.45
260	0	17	10.55	11.45
260	0	6	11.55	12.45
260	0	1	12.55	13.45
260	0	0	13.55	14.45
260	0	0	14.55	15.45
261	0	0	0.55	1.45
261	0	0	1.55	2.45
261	0	1	2.55	3.45
261	0	8	3.55	4.45
261	0	22	4.55	5.45
261	0	35	5.55	6.45
261	0	35	6.55	7.45
261	0	54	7.55	8.45
261	0	47	8.55	9.45
261	0	20	9.55	10.45
261	0	17	10.55	11.45
261	0	6	11.55	12.45
261	0	1	12.55	13.45
261	0	0	13.55	14.45
261	0	0	14.55	15.45
262	0	0	0.55	1.45
262	0	0	1.55	2.45
262	0	1	2.55	3.45
262	0	8	3.55	4.45
262	0	22	4.55	5.45
262	0	35	5.55	6.45
262	0	35	6.55	7.45
262	0	55	7.55	8.45
262	0	47	8.55	9.45
262	0	20	9.55	10.45
262	0	17	10.55	11.45
262	0	6	11.55	12.45
262	0	1	12.55	13.45
262	0	0	13.55	14.45
262	0	0	14.55	15.45
263	0	0	0.55	1.45
263	0	0	1.55	2.45
263	0	1	2.55	3.45
263	0	8	3.55	4.45
263	0	22	4.55	5.45
263	0	35	5.55	6.45
263	0	35	6.55	7.45
263	0	55	7.55	8.45
263	0	48	8.55	9.45
263	0	20	9.55	10.45
263	0	17	10.55	11.45
263	0	6	11.55	12.45
263	0	1	12.55	13.45
263	0	0	13.55	14.45
263	0	0	14.55	15.45
264	0	0	0.55	1.45
264	0	0	1.55	2.45
264	0	1	2.55	3.45
264	0	8	3.55	4.45
264	0	22	4.55	5.45
264	0	35	5.55	6.45
264	0	36	6.55	7.45
264	0	55	7.55	8.45
264	0	48	8.55	9.45
264	0	20	9.55	10.45
264	0	17	10.55	11.45
264	0	6	11.55	12.45
264	0	1	12.55	13.45
264	0	0	13.55	14.45
264	0	0	14.55	15.45
265	0	0	0.55	1.45
265	0	0	1.55	2.45
265	0	1	2.55	3.45
265	0	8	3.55	4.45
265	0	22	4.55	5.45
265	0	35	5.55	6.45
265	0	37	6.55	7.45
265	0	55	7.55	8.45
265	0	48	8.55	9.45
265	0	20	9.55	10.45
265	0	17	10.55	11.45
265	0	6	11.55	12.45
265	0	1	12.55	13.45
265	0	0	13.55	14.45
265	0	0	14.55	15.45
266	0	0	0.55	1.45
266	0	0	1.55	2.45
266	0	1	2.55	3.45
266	0	8	3.55	4.45
266	0	23	4.55	5.45
266	0	35	5.55	6.45
266	0	37	6.55	7.45
266	0	55	7.55	8.45
266	0	48	8.55	9.45
266	0	20	9.55	10.45
266	0	17	10.55	11.45
266	0	6	11.55	12.45
