group	x	y	showSelected1
350	5	26	350
350	6	46	350
350	7	51	350
350	8	75	350
350	9	60	350
350	10	33	350
350	11	24	350
350	12	8	350
350	13	1	350
350	14	1	350
350	15	0	350
351	1	0	351
351	2	0	351
351	3	2	351
351	4	8	351
351	5	26	351
351	6	46	351
351	7	51	351
351	8	75	351
351	9	60	351
351	10	34	351
351	11	24	351
351	12	8	351
351	13	1	351
351	14	1	351
351	15	0	351
352	1	0	352
352	2	0	352
352	3	2	352
352	4	8	352
352	5	26	352
352	6	46	352
352	7	51	352
352	8	76	352
352	9	60	352
352	10	34	352
352	11	24	352
352	12	8	352
352	13	1	352
352	14	1	352
352	15	0	352
353	1	0	353
353	2	0	353
353	3	2	353
353	4	8	353
353	5	26	353
353	6	46	353
353	7	51	353
353	8	77	353
353	9	60	353
353	10	34	353
353	11	24	353
353	12	8	353
353	13	1	353
353	14	1	353
353	15	0	353
354	1	0	354
354	2	0	354
354	3	2	354
354	4	8	354
354	5	26	354
354	6	46	354
354	7	51	354
354	8	77	354
354	9	60	354
354	10	34	354
354	11	24	354
354	12	9	354
354	13	1	354
354	14	1	354
354	15	0	354
355	1	0	355
355	2	0	355
355	3	2	355
355	4	8	355
355	5	26	355
355	6	46	355
355	7	51	355
355	8	77	355
355	9	60	355
355	10	34	355
355	11	25	355
355	12	9	355
355	13	1	355
355	14	1	355
355	15	0	355
356	1	0	356
356	2	0	356
356	3	2	356
356	4	8	356
356	5	26	356
356	6	46	356
356	7	51	356
356	8	77	356
356	9	61	356
356	10	34	356
356	11	25	356
356	12	9	356
356	13	1	356
356	14	1	356
356	15	0	356
357	1	0	357
357	2	0	357
357	3	2	357
357	4	8	357
357	5	26	357
357	6	46	357
357	7	51	357
357	8	78	357
357	9	61	357
357	10	34	357
357	11	25	357
357	12	9	357
357	13	1	357
357	14	1	357
357	15	0	357
358	1	0	358
358	2	0	358
358	3	2	358
358	4	8	358
358	5	27	358
358	6	46	358
358	7	51	358
358	8	78	358
358	9	61	358
358	10	34	358
358	11	25	358
358	12	9	358
358	13	1	358
358	14	1	358
358	15	0	358
359	1	0	359
359	2	0	359
359	3	2	359
359	4	8	359
359	5	27	359
359	6	46	359
359	7	52	359
359	8	78	359
359	9	61	359
359	10	34	359
359	11	25	359
359	12	9	359
359	13	1	359
359	14	1	359
359	15	0	359
360	1	0	360
360	2	0	360
360	3	2	360
360	4	8	360
360	5	27	360
360	6	46	360
360	7	52	360
360	8	79	360
360	9	61	360
360	10	34	360
360	11	25	360
360	12	9	360
360	13	1	360
360	14	1	360
360	15	0	360
361	1	0	361
361	2	0	361
361	3	2	361
361	4	8	361
361	5	27	361
361	6	46	361
361	7	52	361
361	8	80	361
361	9	61	361
361	10	34	361
361	11	25	361
361	12	9	361
361	13	1	361
361	14	1	361
361	15	0	361
362	1	0	362
362	2	0	362
362	3	2	362
362	4	8	362
362	5	27	362
362	6	46	362
362	7	52	362
362	8	80	362
362	9	62	362
362	10	34	362
362	11	25	362
362	12	9	362
362	13	1	362
362	14	1	362
362	15	0	362
363	1	0	363
363	2	0	363
363	3	2	363
363	4	8	363
363	5	27	363
363	6	46	363
363	7	52	363
363	8	81	363
363	9	62	363
363	10	34	363
363	11	25	363
363	12	9	363
363	13	1	363
363	14	1	363
363	15	0	363
364	1	0	364
364	2	0	364
364	3	2	364
364	4	8	364
364	5	27	364
364	6	46	364
364	7	52	364
364	8	82	364
364	9	62	364
364	10	34	364
364	11	25	364
364	12	9	364
364	13	1	364
364	14	1	364
364	15	0	364
365	1	0	365
365	2	0	365
365	3	2	365
365	4	8	365
365	5	27	365
365	6	46	365
365	7	52	365
365	8	83	365
365	9	62	365
365	10	34	365
365	11	25	365
365	12	9	365
365	13	1	365
365	14	1	365
365	15	0	365
