showSelected1	ymin	ymax	xmin	xmax
250	0	30	4.55	5.45
250	0	54	5.55	6.45
250	0	63	6.55	7.45
250	0	40	7.55	8.45
250	0	14	8.55	9.45
250	0	7	9.55	10.45
250	0	0	10.55	11.45
250	0	0	11.55	12.45
251	0	0	0.55	1.45
251	0	3	1.55	2.45
251	0	5	2.55	3.45
251	0	22	3.55	4.45
251	0	31	4.55	5.45
251	0	54	5.55	6.45
251	0	63	6.55	7.45
251	0	40	7.55	8.45
251	0	14	8.55	9.45
251	0	7	9.55	10.45
251	0	0	10.55	11.45
251	0	0	11.55	12.45
252	0	0	0.55	1.45
252	0	3	1.55	2.45
252	0	5	2.55	3.45
252	0	22	3.55	4.45
252	0	31	4.55	5.45
252	0	54	5.55	6.45
252	0	63	6.55	7.45
252	0	41	7.55	8.45
252	0	14	8.55	9.45
252	0	7	9.55	10.45
252	0	0	10.55	11.45
252	0	0	11.55	12.45
253	0	0	0.55	1.45
253	0	3	1.55	2.45
253	0	5	2.55	3.45
253	0	22	3.55	4.45
253	0	32	4.55	5.45
253	0	54	5.55	6.45
253	0	63	6.55	7.45
253	0	41	7.55	8.45
253	0	14	8.55	9.45
253	0	7	9.55	10.45
253	0	0	10.55	11.45
253	0	0	11.55	12.45
254	0	0	0.55	1.45
254	0	3	1.55	2.45
254	0	5	2.55	3.45
254	0	22	3.55	4.45
254	0	32	4.55	5.45
254	0	55	5.55	6.45
254	0	63	6.55	7.45
254	0	41	7.55	8.45
254	0	14	8.55	9.45
254	0	7	9.55	10.45
254	0	0	10.55	11.45
254	0	0	11.55	12.45
255	0	0	0.55	1.45
255	0	3	1.55	2.45
255	0	5	2.55	3.45
255	0	22	3.55	4.45
255	0	33	4.55	5.45
255	0	55	5.55	6.45
255	0	63	6.55	7.45
255	0	41	7.55	8.45
255	0	14	8.55	9.45
255	0	7	9.55	10.45
255	0	0	10.55	11.45
255	0	0	11.55	12.45
256	0	0	0.55	1.45
256	0	3	1.55	2.45
256	0	5	2.55	3.45
256	0	22	3.55	4.45
256	0	33	4.55	5.45
256	0	56	5.55	6.45
256	0	63	6.55	7.45
256	0	41	7.55	8.45
256	0	14	8.55	9.45
256	0	7	9.55	10.45
256	0	0	10.55	11.45
256	0	0	11.55	12.45
257	0	0	0.55	1.45
257	0	3	1.55	2.45
257	0	5	2.55	3.45
257	0	22	3.55	4.45
257	0	34	4.55	5.45
257	0	56	5.55	6.45
257	0	63	6.55	7.45
257	0	41	7.55	8.45
257	0	14	8.55	9.45
257	0	7	9.55	10.45
257	0	0	10.55	11.45
257	0	0	11.55	12.45
258	0	0	0.55	1.45
258	0	3	1.55	2.45
258	0	5	2.55	3.45
258	0	23	3.55	4.45
258	0	34	4.55	5.45
258	0	56	5.55	6.45
258	0	63	6.55	7.45
258	0	41	7.55	8.45
258	0	14	8.55	9.45
258	0	7	9.55	10.45
258	0	0	10.55	11.45
258	0	0	11.55	12.45
259	0	0	0.55	1.45
259	0	3	1.55	2.45
259	0	5	2.55	3.45
259	0	23	3.55	4.45
259	0	34	4.55	5.45
259	0	56	5.55	6.45
259	0	63	6.55	7.45
259	0	42	7.55	8.45
259	0	14	8.55	9.45
259	0	7	9.55	10.45
259	0	0	10.55	11.45
259	0	0	11.55	12.45
260	0	0	0.55	1.45
260	0	3	1.55	2.45
260	0	5	2.55	3.45
260	0	23	3.55	4.45
260	0	34	4.55	5.45
260	0	56	5.55	6.45
260	0	63	6.55	7.45
260	0	43	7.55	8.45
260	0	14	8.55	9.45
260	0	7	9.55	10.45
260	0	0	10.55	11.45
260	0	0	11.55	12.45
261	0	0	0.55	1.45
261	0	3	1.55	2.45
261	0	5	2.55	3.45
261	0	23	3.55	4.45
261	0	34	4.55	5.45
261	0	56	5.55	6.45
261	0	64	6.55	7.45
261	0	43	7.55	8.45
261	0	14	8.55	9.45
261	0	7	9.55	10.45
261	0	0	10.55	11.45
261	0	0	11.55	12.45
262	0	0	0.55	1.45
262	0	3	1.55	2.45
262	0	5	2.55	3.45
262	0	24	3.55	4.45
262	0	34	4.55	5.45
262	0	56	5.55	6.45
262	0	64	6.55	7.45
262	0	43	7.55	8.45
262	0	14	8.55	9.45
262	0	7	9.55	10.45
262	0	0	10.55	11.45
262	0	0	11.55	12.45
263	0	0	0.55	1.45
263	0	3	1.55	2.45
263	0	5	2.55	3.45
263	0	24	3.55	4.45
263	0	35	4.55	5.45
263	0	56	5.55	6.45
263	0	64	6.55	7.45
263	0	43	7.55	8.45
263	0	14	8.55	9.45
263	0	7	9.55	10.45
263	0	0	10.55	11.45
263	0	0	11.55	12.45
264	0	0	0.55	1.45
264	0	3	1.55	2.45
264	0	5	2.55	3.45
264	0	24	3.55	4.45
264	0	35	4.55	5.45
264	0	56	5.55	6.45
264	0	65	6.55	7.45
264	0	43	7.55	8.45
264	0	14	8.55	9.45
264	0	7	9.55	10.45
264	0	0	10.55	11.45
264	0	0	11.55	12.45
265	0	0	0.55	1.45
265	0	3	1.55	2.45
265	0	5	2.55	3.45
265	0	24	3.55	4.45
265	0	35	4.55	5.45
265	0	57	5.55	6.45
265	0	65	6.55	7.45
265	0	43	7.55	8.45
265	0	14	8.55	9.45
265	0	7	9.55	10.45
265	0	0	10.55	11.45
265	0	0	11.55	12.45
266	0	0	0.55	1.45
266	0	3	1.55	2.45
266	0	5	2.55	3.45
266	0	24	3.55	4.45
266	0	35	4.55	5.45
266	0	57	5.55	6.45
266	0	66	6.55	7.45
266	0	43	7.55	8.45
266	0	14	8.55	9.45
266	0	7	9.55	10.45
266	0	0	10.55	11.45
266	0	0	11.55	12.45
267	0	0	0.55	1.45
267	0	3	1.55	2.45
267	0	5	2.55	3.45
267	0	24	3.55	4.45
267	0	35	4.55	5.45
267	0	57	5.55	6.45
267	0	67	6.55	7.45
267	0	43	7.55	8.45
267	0	14	8.55	9.45
267	0	7	9.55	10.45
267	0	0	10.55	11.45
267	0	0	11.55	12.45
268	0	0	0.55	1.45
268	0	3	1.55	2.45
268	0	5	2.55	3.45
268	0	24	3.55	4.45
268	0	35	4.55	5.45
268	0	57	5.55	6.45
268	0	67	6.55	7.45
268	0	44	7.55	8.45
268	0	14	8.55	9.45
268	0	7	9.55	10.45
268	0	0	10.55	11.45
268	0	0	11.55	12.45
269	0	0	0.55	1.45
269	0	3	1.55	2.45
269	0	5	2.55	3.45
269	0	25	3.55	4.45
269	0	35	4.55	5.45
269	0	57	5.55	6.45
269	0	67	6.55	7.45
269	0	44	7.55	8.45
269	0	14	8.55	9.45
269	0	7	9.55	10.45
269	0	0	10.55	11.45
269	0	0	11.55	12.45
270	0	0	0.55	1.45
270	0	3	1.55	2.45
270	0	5	2.55	3.45
270	0	25	3.55	4.45
270	0	35	4.55	5.45
270	0	58	5.55	6.45
270	0	67	6.55	7.45
270	0	44	7.55	8.45
270	0	14	8.55	9.45
270	0	7	9.55	10.45
270	0	0	10.55	11.45
270	0	0	11.55	12.45
271	0	0	0.55	1.45
271	0	3	1.55	2.45
271	0	5	2.55	3.45
271	0	25	3.55	4.45
271	0	35	4.55	5.45
271	0	58	5.55	6.45
271	0	67	6.55	7.45
271	0	44	7.55	8.45
271	0	15	8.55	9.45
271	0	7	9.55	10.45
271	0	0	10.55	11.45
271	0	0	11.55	12.45
272	0	0	0.55	1.45
272	0	3	1.55	2.45
272	0	5	2.55	3.45
272	0	25	3.55	4.45
272	0	36	4.55	5.45
272	0	58	5.55	6.45
272	0	67	6.55	7.45
272	0	44	7.55	8.45
272	0	15	8.55	9.45
272	0	7	9.55	10.45
272	0	0	10.55	11.45
272	0	0	11.55	12.45
273	0	0	0.55	1.45
273	0	3	1.55	2.45
273	0	5	2.55	3.45
273	0	26	3.55	4.45
273	0	36	4.55	5.45
273	0	58	5.55	6.45
273	0	67	6.55	7.45
273	0	44	7.55	8.45
273	0	15	8.55	9.45
273	0	7	9.55	10.45
273	0	0	10.55	11.45
273	0	0	11.55	12.45
274	0	0	0.55	1.45
274	0	3	1.55	2.45
274	0	5	2.55	3.45
274	0	26	3.55	4.45
274	0	36	4.55	5.45
274	0	58	5.55	6.45
274	0	68	6.55	7.45
274	0	44	7.55	8.45
274	0	15	8.55	9.45
274	0	7	9.55	10.45
274	0	0	10.55	11.45
274	0	0	11.55	12.45
275	0	0	0.55	1.45
275	0	3	1.55	2.45
275	0	5	2.55	3.45
275	0	27	3.55	4.45
275	0	36	4.55	5.45
275	0	58	5.55	6.45
275	0	68	6.55	7.45
275	0	44	7.55	8.45
275	0	15	8.55	9.45
275	0	7	9.55	10.45
275	0	0	10.55	11.45
275	0	0	11.55	12.45
276	0	0	0.55	1.45
276	0	3	1.55	2.45
276	0	5	2.55	3.45
276	0	27	3.55	4.45
276	0	36	4.55	5.45
276	0	59	5.55	6.45
276	0	68	6.55	7.45
276	0	44	7.55	8.45
276	0	15	8.55	9.45
276	0	7	9.55	10.45
276	0	0	10.55	11.45
276	0	0	11.55	12.45
277	0	0	0.55	1.45
277	0	3	1.55	2.45
277	0	5	2.55	3.45
277	0	27	3.55	4.45
277	0	36	4.55	5.45
277	0	59	5.55	6.45
277	0	68	6.55	7.45
277	0	44	7.55	8.45
277	0	16	8.55	9.45
277	0	7	9.55	10.45
277	0	0	10.55	11.45
277	0	0	11.55	12.45
278	0	0	0.55	1.45
278	0	3	1.55	2.45
278	0	5	2.55	3.45
278	0	28	3.55	4.45
278	0	36	4.55	5.45
278	0	59	5.55	6.45
278	0	68	6.55	7.45
278	0	44	7.55	8.45
278	0	16	8.55	9.45
278	0	7	9.55	10.45
278	0	0	10.55	11.45
278	0	0	11.55	12.45
279	0	0	0.55	1.45
279	0	3	1.55	2.45
279	0	5	2.55	3.45
279	0	28	3.55	4.45
279	0	36	4.55	5.45
279	0	59	5.55	6.45
279	0	69	6.55	7.45
279	0	44	7.55	8.45
279	0	16	8.55	9.45
279	0	7	9.55	10.45
279	0	0	10.55	11.45
279	0	0	11.55	12.45
280	0	0	0.55	1.45
280	0	3	1.55	2.45
280	0	5	2.55	3.45
280	0	28	3.55	4.45
280	0	36	4.55	5.45
280	0	59	5.55	6.45
280	0	69	6.55	7.45
280	0	44	7.55	8.45
280	0	17	8.55	9.45
280	0	7	9.55	10.45
280	0	0	10.55	11.45
280	0	0	11.55	12.45
281	0	0	0.55	1.45
281	0	3	1.55	2.45
281	0	5	2.55	3.45
281	0	28	3.55	4.45
281	0	36	4.55	5.45
281	0	59	5.55	6.45
281	0	70	6.55	7.45
281	0	44	7.55	8.45
281	0	17	8.55	9.45
281	0	7	9.55	10.45
281	0	0	10.55	11.45
281	0	0	11.55	12.45
282	0	0	0.55	1.45
282	0	3	1.55	2.45
282	0	5	2.55	3.45
282	0	28	3.55	4.45
282	0	36	4.55	5.45
282	0	59	5.55	6.45
282	0	71	6.55	7.45
282	0	44	7.55	8.45
282	0	17	8.55	9.45
282	0	7	9.55	10.45
282	0	0	10.55	11.45
282	0	0	11.55	12.45
283	0	0	0.55	1.45
283	0	3	1.55	2.45
283	0	6	2.55	3.45
283	0	28	3.55	4.45
283	0	36	4.55	5.45
283	0	59	5.55	6.45
283	0	71	6.55	7.45
283	0	44	7.55	8.45
283	0	17	8.55	9.45
283	0	7	9.55	10.45
283	0	0	10.55	11.45
283	0	0	11.55	12.45
284	0	0	0.55	1.45
284	0	3	1.55	2.45
284	0	6	2.55	3.45
284	0	29	3.55	4.45
284	0	36	4.55	5.45
284	0	59	5.55	6.45
284	0	71	6.55	7.45
284	0	44	7.55	8.45
284	0	17	8.55	9.45
284	0	7	9.55	10.45
284	0	0	10.55	11.45
284	0	0	11.55	12.45
285	0	0	0.55	1.45
285	0	3	1.55	2.45
285	0	6	2.55	3.45
285	0	29	3.55	4.45
285	0	37	4.55	5.45
285	0	59	5.55	6.45
285	0	71	6.55	7.45
285	0	44	7.55	8.45
285	0	17	8.55	9.45
285	0	7	9.55	10.45
285	0	0	10.55	11.45
285	0	0	11.55	12.45
286	0	0	0.55	1.45
286	0	3	1.55	2.45
286	0	6	2.55	3.45
286	0	29	3.55	4.45
286	0	37	4.55	5.45
286	0	60	5.55	6.45
286	0	71	6.55	7.45
286	0	44	7.55	8.45
286	0	17	8.55	9.45
286	0	7	9.55	10.45
286	0	0	10.55	11.45
286	0	0	11.55	12.45
287	0	0	0.55	1.45
287	0	3	1.55	2.45
287	0	6	2.55	3.45
287	0	29	3.55	4.45
287	0	37	4.55	5.45
287	0	61	5.55	6.45
287	0	71	6.55	7.45
287	0	44	7.55	8.45
287	0	17	8.55	9.45
287	0	7	9.55	10.45
287	0	0	10.55	11.45
287	0	0	11.55	12.45
288	0	0	0.55	1.45
288	0	3	1.55	2.45
288	0	6	2.55	3.45
288	0	29	3.55	4.45
288	0	38	4.55	5.45
288	0	61	5.55	6.45
288	0	71	6.55	7.45
288	0	44	7.55	8.45
288	0	17	8.55	9.45
288	0	7	9.55	10.45
288	0	0	10.55	11.45
288	0	0	11.55	12.45
289	0	0	0.55	1.45
289	0	3	1.55	2.45
289	0	6	2.55	3.45
289	0	29	3.55	4.45
289	0	38	4.55	5.45
289	0	61	5.55	6.45
289	0	71	6.55	7.45
289	0	45	7.55	8.45
289	0	17	8.55	9.45
289	0	7	9.55	10.45
289	0	0	10.55	11.45
289	0	0	11.55	12.45
290	0	0	0.55	1.45
290	0	3	1.55	2.45
290	0	6	2.55	3.45
290	0	29	3.55	4.45
290	0	38	4.55	5.45
290	0	62	5.55	6.45
290	0	71	6.55	7.45
290	0	45	7.55	8.45
290	0	17	8.55	9.45
290	0	7	9.55	10.45
290	0	0	10.55	11.45
290	0	0	11.55	12.45
291	0	0	0.55	1.45
291	0	3	1.55	2.45
291	0	6	2.55	3.45
291	0	29	3.55	4.45
291	0	38	4.55	5.45
291	0	62	5.55	6.45
291	0	71	6.55	7.45
291	0	45	7.55	8.45
291	0	18	8.55	9.45
291	0	7	9.55	10.45
291	0	0	10.55	11.45
291	0	0	11.55	12.45
292	0	0	0.55	1.45
292	0	3	1.55	2.45
292	0	6	2.55	3.45
292	0	29	3.55	4.45
292	0	39	4.55	5.45
292	0	62	5.55	6.45
292	0	71	6.55	7.45
292	0	45	7.55	8.45
292	0	18	8.55	9.45
292	0	7	9.55	10.45
292	0	0	10.55	11.45
292	0	0	11.55	12.45
293	0	0	0.55	1.45
293	0	3	1.55	2.45
293	0	6	2.55	3.45
293	0	29	3.55	4.45
293	0	39	4.55	5.45
293	0	62	5.55	6.45
293	0	72	6.55	7.45
293	0	45	7.55	8.45
293	0	18	8.55	9.45
293	0	7	9.55	10.45
293	0	0	10.55	11.45
293	0	0	11.55	12.45
294	0	0	0.55	1.45
294	0	3	1.55	2.45
294	0	6	2.55	3.45
294	0	29	3.55	4.45
294	0	39	4.55	5.45
294	0	62	5.55	6.45
294	0	72	6.55	7.45
294	0	45	7.55	8.45
294	0	19	8.55	9.45
294	0	7	9.55	10.45
294	0	0	10.55	11.45
294	0	0	11.55	12.45
295	0	0	0.55	1.45
295	0	3	1.55	2.45
295	0	6	2.55	3.45
295	0	29	3.55	4.45
295	0	39	4.55	5.45
295	0	62	5.55	6.45
295	0	73	6.55	7.45
295	0	45	7.55	8.45
295	0	19	8.55	9.45
295	0	7	9.55	10.45
295	0	0	10.55	11.45
295	0	0	11.55	12.45
296	0	0	0.55	1.45
296	0	3	1.55	2.45
296	0	6	2.55	3.45
296	0	29	3.55	4.45
296	0	39	4.55	5.45
296	0	63	5.55	6.45
296	0	73	6.55	7.45
296	0	45	7.55	8.45
296	0	19	8.55	9.45
296	0	7	9.55	10.45
296	0	0	10.55	11.45
296	0	0	11.55	12.45
297	0	0	0.55	1.45
297	0	3	1.55	2.45
297	0	6	2.55	3.45
297	0	29	3.55	4.45
297	0	40	4.55	5.45
297	0	63	5.55	6.45
297	0	73	6.55	7.45
297	0	45	7.55	8.45
297	0	19	8.55	9.45
297	0	7	9.55	10.45
297	0	0	10.55	11.45
297	0	0	11.55	12.45
298	0	0	0.55	1.45
298	0	3	1.55	2.45
298	0	6	2.55	3.45
298	0	29	3.55	4.45
298	0	40	4.55	5.45
298	0	64	5.55	6.45
298	0	73	6.55	7.45
298	0	45	7.55	8.45
298	0	19	8.55	9.45
298	0	7	9.55	10.45
298	0	0	10.55	11.45
298	0	0	11.55	12.45
299	0	0	0.55	1.45
299	0	3	1.55	2.45
299	0	6	2.55	3.45
299	0	29	3.55	4.45
299	0	40	4.55	5.45
299	0	65	5.55	6.45
299	0	73	6.55	7.45
299	0	45	7.55	8.45
299	0	19	8.55	9.45
299	0	7	9.55	10.45
299	0	0	10.55	11.45
299	0	0	11.55	12.45
300	0	0	0.55	1.45
300	0	3	1.55	2.45
300	0	6	2.55	3.45
300	0	29	3.55	4.45
300	0	41	4.55	5.45
300	0	65	5.55	6.45
300	0	73	6.55	7.45
300	0	45	7.55	8.45
300	0	19	8.55	9.45
300	0	7	9.55	10.45
300	0	0	10.55	11.45
300	0	0	11.55	12.45
301	0	0	0.55	1.45
301	0	3	1.55	2.45
301	0	6	2.55	3.45
301	0	29	3.55	4.45
301	0	41	4.55	5.45
301	0	66	5.55	6.45
301	0	73	6.55	7.45
301	0	45	7.55	8.45
301	0	19	8.55	9.45
301	0	7	9.55	10.45
301	0	0	10.55	11.45
301	0	0	11.55	12.45
302	0	0	0.55	1.45
302	0	3	1.55	2.45
302	0	6	2.55	3.45
302	0	29	3.55	4.45
302	0	41	4.55	5.45
302	0	66	5.55	6.45
302	0	73	6.55	7.45
302	0	45	7.55	8.45
302	0	19	8.55	9.45
302	0	8	9.55	10.45
302	0	0	10.55	11.45
302	0	0	11.55	12.45
303	0	0	0.55	1.45
303	0	3	1.55	2.45
303	0	6	2.55	3.45
303	0	29	3.55	4.45
303	0	41	4.55	5.45
303	0	66	5.55	6.45
303	0	73	6.55	7.45
303	0	46	7.55	8.45
303	0	19	8.55	9.45
303	0	8	9.55	10.45
303	0	0	10.55	11.45
303	0	0	11.55	12.45
304	0	0	0.55	1.45
304	0	3	1.55	2.45
304	0	6	2.55	3.45
304	0	29	3.55	4.45
304	0	41	4.55	5.45
304	0	67	5.55	6.45
304	0	73	6.55	7.45
304	0	46	7.55	8.45
304	0	19	8.55	9.45
304	0	8	9.55	10.45
304	0	0	10.55	11.45
304	0	0	11.55	12.45
305	0	0	0.55	1.45
305	0	3	1.55	2.45
305	0	6	2.55	3.45
305	0	29	3.55	4.45
305	0	42	4.55	5.45
305	0	67	5.55	6.45
305	0	73	6.55	7.45
305	0	46	7.55	8.45
305	0	19	8.55	9.45
305	0	8	9.55	10.45
305	0	0	10.55	11.45
305	0	0	11.55	12.45
306	0	0	0.55	1.45
306	0	3	1.55	2.45
306	0	6	2.55	3.45
306	0	29	3.55	4.45
306	0	42	4.55	5.45
306	0	67	5.55	6.45
306	0	74	6.55	7.45
306	0	46	7.55	8.45
306	0	19	8.55	9.45
306	0	8	9.55	10.45
306	0	0	10.55	11.45
306	0	0	11.55	12.45
307	0	0	0.55	1.45
307	0	3	1.55	2.45
307	0	6	2.55	3.45
307	0	29	3.55	4.45
307	0	42	4.55	5.45
307	0	68	5.55	6.45
307	0	74	6.55	7.45
307	0	46	7.55	8.45
307	0	19	8.55	9.45
307	0	8	9.55	10.45
307	0	0	10.55	11.45
307	0	0	11.55	12.45
308	0	0	0.55	1.45
308	0	3	1.55	2.45
308	0	6	2.55	3.45
308	0	29	3.55	4.45
308	0	42	4.55	5.45
308	0	69	5.55	6.45
308	0	74	6.55	7.45
308	0	46	7.55	8.45
308	0	19	8.55	9.45
308	0	8	9.55	10.45
308	0	0	10.55	11.45
308	0	0	11.55	12.45
309	0	0	0.55	1.45
309	0	3	1.55	2.45
309	0	6	2.55	3.45
309	0	29	3.55	4.45
309	0	43	4.55	5.45
309	0	69	5.55	6.45
309	0	74	6.55	7.45
309	0	46	7.55	8.45
309	0	19	8.55	9.45
309	0	8	9.55	10.45
309	0	0	10.55	11.45
309	0	0	11.55	12.45
310	0	0	0.55	1.45
310	0	3	1.55	2.45
310	0	6	2.55	3.45
310	0	29	3.55	4.45
310	0	43	4.55	5.45
310	0	70	5.55	6.45
310	0	74	6.55	7.45
310	0	46	7.55	8.45
310	0	19	8.55	9.45
310	0	8	9.55	10.45
310	0	0	10.55	11.45
310	0	0	11.55	12.45
311	0	0	0.55	1.45
311	0	3	1.55	2.45
311	0	6	2.55	3.45
311	0	29	3.55	4.45
311	0	43	4.55	5.45
311	0	70	5.55	6.45
311	0	74	6.55	7.45
311	0	47	7.55	8.45
311	0	19	8.55	9.45
311	0	8	9.55	10.45
311	0	0	10.55	11.45
311	0	0	11.55	12.45
312	0	0	0.55	1.45
312	0	3	1.55	2.45
312	0	6	2.55	3.45
312	0	29	3.55	4.45
312	0	43	4.55	5.45
312	0	70	5.55	6.45
312	0	75	6.55	7.45
312	0	47	7.55	8.45
312	0	19	8.55	9.45
312	0	8	9.55	10.45
312	0	0	10.55	11.45
312	0	0	11.55	12.45
