ID,No.,iso3,country,Former ID,Origin (type),Origin (specif.),SES,Sample comp.,Sample char.,Lowest age,Highest age,Mean age,Age deviation,N (ind.),Sample rating,Test (type),Test (meas.),Test (calc.),Test (part),Domain,Procedure,Year (meas.),Year (std.),Time deviation,Country of std.,Testing rating,Recalc.?,Special calc.?,Test-conv.?,Raw-score (uncor.),Raw-score (cor.),IQ (uncor.),Test time adjust.,Country cor.,Add. cor.,Below threshold?,Method rating,IQ (cor.),IQ (L&V),IQ(L&V)-IQ(cor.),|IQ(L&V)-IQ(cor.)|,Full rating,QN-Factor,Short,Full,Found?,DB,L&V
LAO4997,4997.0,LAO,Laos,71.1.1,4.0,Vientiane,2.0,right-handed,3.0,7.0,10.0,8.47,14.53,22.0,0.1,KABC,KABC,KABC,Mental processing,1.0,1.0,1996.0,1981.0,15.0,2.0,0.16666666666666666,0.0,0.0,0.0,,,94.2375,-7.800000000000036,-2.5,0.0,0.0,0.3333333333333333,83.93749999999996,88.0,4.062500000000043,4.062500000000043,0.19999999999999998,4.3999999999999995,Boivin et al. (1996),"Boivin, M. J., Giordani, B., Crist, C. L., & Chounramany, C. (1996). Validating cognitive ability testing protocol with Lao children for community development applications. Neuropsychology, 10, 588-599.",Y,Means from global scales in table 4,"Boivin et al. (1996) report a K-ABC IQ of 93.5 for children corrected for the FE at 0.3/decade reduced to 89.6 and corrected for American norms reduced to 88. The same study report a MAT IQ of 94.3 for the mothers of the children corrected for the FE at 0.3/decade reduced to 91.0 and corrected for American norms reduced to 89
K-ABC IQ = 87.9. The paper reports data for an elite urban group.
"
LAO3856,3856.0,LAO,Laos,,6.0,,2.0,normal,3.0,6.333333333333333,13.0,9.666666666666666,13.333333333333334,56.0,0.3,WIS,WISC-III,WISC-III,full,2.0,1.0,1999.0,1989.0,10.0,2.0,0.5,0.0,0.0,0.0,,,81.9,-3.3999999999999986,-2.5,0.0,0.0,0.3333333333333333,76.0,,,,0.37777777777777777,21.155555555555555,Preston (1999),"Preston, J. (1999). An investigation of Hmong students’ performance on four standardized cognitive ability measures. Unpublished doctoral dissertation, Graduate College, University of Wisconsin-Stout, USA.",Y,,
LAO4554,4554.0,LAO,Laos,,6.0,,2.0,normal,3.0,5.416666666666667,11.583333333333334,9.5,13.5,40.0,0.3,WIS,WISC-III,WISC-III,full,2.0,1.0,1997.0,1989.0,8.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,82.7,-2.719999999999999,-2.5,0.0,0.0,0.3333333333333333,77.48,,,,0.4333333333333333,17.333333333333332,"Smith, Wessels & Riebel (1997)","Smith, D.K., Wessels, R.A., & Riebel, E.M. (1997). Use of the WISC-III and K-BIT with Hmong students. Paper presented at Annual Meeting of the American Psychological Association, Chicago, USA, August 1997.",Y,,
LVA8962,8962.0,LVA,Latvia,159.1.1,6.0,,2.0,language school,3.0,11.0,13.0,12.0,31.6,146.0,0.0,RPM,SPM,SPM,full,1.0,1.0,2012.0,1979.0,33.0,1.0,0.6666666666666666,1.0,0.0,0.0,38.04,38.04,92.88460638080001,-6.090000000000025,0.0,4.35,0.0,0.6666666666666666,91.14460638079998,,,,0.4444444444444444,64.88888888888889,Saks (2013),"Saks, K. (2013). Open Learning Environment and Study Motivation. About the Research Conducted within Scope of Exhibition and Science Theatre Project “Discover Natural
Phenomena”. Unpublished.",Y,Corrected for differences between given Estonian scores and Estonian norms of 2001,
LBN7630,7630.0,LBN,Lebanon,72.1.1,3.0,Tripoli,2.0,male working,3.0,9.0,17.0,14.7,15.8,100.0,0.1,WIS,WISC-R,WISC-R,Digit span,2.0,1.0,2005.0,1983.0,22.0,3.0,0.0,1.0,0.0,0.0,12.36,9.0,95.0,-13.200000000000031,-1.2,0.0,0.0,0.6666666666666666,80.59999999999997,90.0,9.400000000000034,9.400000000000034,0.25555555555555554,25.555555555555554,Saddik et al. (2005),"Saddik, B., Williamson, A., Nuwayhid, I., & Black, D. (2005). The effects of solvent exposure on memory and motor dexterity in working children. Public Health Reports, 120, 657-663.",Y,,"Saddik et al. (2005) give data for the digit span test of the WISC-R for 14.35 year olds obtaining a score of 12.5, giving an IQ of 96.5 on the  Btritish 1972 standardisation. Deduct 6.2 for 31 year Flynn effect gives the sampe an IQ of 90.3 rounded to 90. This sudy also reports a DAM IQ of 93. "
LBN5718,5718.0,LBN,Lebanon,,3.0,Tripoli,2.0,normal,3.0,9.0,17.0,14.0,16.5,100.0,0.3,WIS,WISC-R,WISC-R,Digit span,2.0,1.0,2005.0,1983.0,22.0,3.0,0.0,1.0,0.0,0.0,12.9,10.0,100.0,-13.200000000000031,-1.2,0.0,0.0,0.6666666666666666,85.59999999999997,90.0,4.400000000000034,4.400000000000034,0.3222222222222222,32.22222222222222,Saddik et al. (2005),"Saddik, B., Williamson, A., Nuwayhid, I., & Black, D. (2005). The effects of solvent exposure on memory and motor dexterity in working children. Public Health Reports, 120, 657-663.",Y,,"Saddik et al. (2005) give data for the digit span test of the WISC-R for 14.35 year olds obtaining a score of 12.5, giving an IQ of 96.5 on the  Btritish 1972 standardisation. Deduct 6.2 for 31 year Flynn effect gives the sampe an IQ of 90.3 rounded to 90. This sudy also reports a DAM IQ of 93. "
LBY7870,7870.0,LBY,Libya,73.1.1,1.0,,2.0,normal,1.0,6.0,16.0,12.0,16.9,1620.0,0.3,RPM,SPM,SPM,full,1.0,1.0,2007.5,1979.0,28.5,1.0,0.6666666666666666,1.0,1.0,0.0,27.186666666666664,27.186666666666664,79.18822118376778,-6.090000000000025,0.0,0.0,0.0,1.0,73.09822118376775,78.0,4.901778816232252,4.901778816232252,0.6555555555555556,1062.0,Al-Shahomee & Lynn (2010a),"Al-Shahomee, A. A., & Lynn, R. (2010). Norms and sex differences for the Standard Progressive Matrices in Libya. Mankind Quarterly, 51, 97-107.",Y,reestimation without age-groups without normative data,"Al-Shahomee & Lynn (2010) give an IQ of 78 for this study of an SPM standardization in Libya with young people in 2007/08 based on British 1982 norms. Here we give the IQs based on the British 2007 norms: 69 at age 8, 65 age 9, 61 age 10, 69 age 11, 71 age 12, 71.5 age 13, 73 age 14, 73.5 age 15, 75 age 16, 73 age 17. This averages to an IQ of 70.1 and we give this as the revised figure."
LBY9388,9388.0,LBY,Libya,73.1.5,3.0,Marj; Mukhtar,2.0,university students,3.0,18.0,21.0,19.5,9.399999999999999,800.0,0.2,RPM,SPM,APM,full,1.0,1.0,2007.5,1992.0,15.5,1.0,0.8333333333333334,1.0,0.0,1.0,41.25,8.966557031249998,76.62506456558101,-3.3600000000000136,0.0,0.0,0.0,0.6666666666666666,73.265064565581,87.0,13.734935434419,13.734935434419,0.5666666666666668,453.3333333333334,Al-Shahomee & Lynn (2010b),"Al-Shahomee, A. A., & Lynn, R. (2010b). IQs of Men and Women and of Arts and Science Students in Libya. Mankind Quarterly, 51, 154-158.",Y,,
LBY3498,3498.0,LBY,Libya,73.1.2,3.0,Al-Beida; Shahat,2.0,normal,1.0,28.0,50.0,29.23076923076923,0.33076923076923137,260.0,0.4,RPM,SPM,APM,full,1.0,1.0,2010.0,1992.0,18.0,1.0,0.8333333333333334,1.0,0.0,1.0,38.15,7.12632472375001,70.76541093573054,-3.3600000000000136,0.0,0.0,0.0,0.6666666666666666,67.40541093573053,79.0,11.59458906426947,11.59458906426947,0.6333333333333333,164.66666666666666,Al-Shahomee & Lynn (2012),"Al-Shahomee, A. A., & Lynn, R (2012). A standardisation of the Standard Progressive Matrices for Libyan adults aged 38 to 50 years. Mankind Quarterly, 52, 292-310.",Y,,
LBY4310,4310.0,LBY,Libya,73.1.2,4.0,Shahat,2.0,normal,1.0,28.0,50.0,29.23076923076923,0.33076923076923137,260.0,0.4,RPM,SPM,APM,full,1.0,1.0,2010.0,1992.0,18.0,1.0,0.8333333333333334,1.0,0.0,1.0,35.87,6.003519701710005,68.21837178720469,-3.3600000000000136,0.0,0.0,0.0,0.6666666666666666,64.85837178720467,79.0,14.141628212795325,14.141628212795325,0.6333333333333333,164.66666666666666,Al-Shahomee & Lynn (2012),"Al-Shahomee, A. A., & Lynn, R (2012). A standardisation of the Standard Progressive Matrices for Libyan adults aged 38 to 50 years. Mankind Quarterly, 52, 292-310.",Y,,
LBY5553,5553.0,LBY,Libya,73.1.3,1.0,,2.0,normal,3.0,16.0,16.0,16.0,12.899999999999999,592.0,0.3,RPM,SPM,SPM,full,1.0,1.0,2008.0,1992.0,16.0,1.0,0.8333333333333334,1.0,0.0,0.0,39.46363636363637,39.46363636363637,83.90861103996995,-3.3600000000000136,0.0,0.0,0.0,1.0,80.54861103996994,87.0,6.451388960030059,6.451388960030059,0.7111111111111111,420.9777777777778,"Al-Shahomee, Lynn & Abdalla (2013)","Al-Shahomee A. A., Lynn, R., & Abdalla S. E-G. (2013). Dysgenic fertility, intelligence and family size in Libya. Intelligence, 41, 67-69.",Y,,
LBY3196,3196.0,LBY,Libya,73.1.9,1.0,,2.0,normal,3.0,6.0,11.0,8.5,20.4,903.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2017.0,2007.0,10.0,1.0,0.8333333333333334,1.0,1.0,0.0,23.758333333333336,23.758333333333336,89.28557437708332,-0.21000000000000085,0.0,0.0,0.0,1.0,89.07557437708331,85.0,-4.0755743770833135,4.0755743770833135,0.6777777777777777,612.0333333333333,"Al-Shahomee, Abdalla & Lynn (2017)","Al-Shahomee, A. A., Abdalla, S. El-Gh., & Lynn, R. (2017). An Increase in Intelligence in Libya from 2006 to 2017. Mankind Quarterly, 58, 290-296.",Y,,
LBY9633,9633.0,LBY,Libya,73.1.6,3.0,Tripoli,2.0,normal,3.0,9.0,11.5,10.166666666666666,18.733333333333334,2481.0,0.3,RPM,CPM,CPM,full,1.0,1.0,2007.0,2007.0,0.0,1.0,1.0,1.0,1.0,0.0,25.5,25.5,82.07163750000005,0.0,0.0,0.0,0.0,1.0,82.07163750000005,83.0,0.9283624999999489,0.9283624999999489,0.7666666666666666,1902.1,Bakhiet & Lynn (2015a),"Bakhiet, S. F. A., & Lynn, R. (2015a). A Standardization of the Coloured Progressive Matrices in Tripoli, Libya. Mankind Quarterly, 56, 79-86.",Y,,Bakhiet & Lynn (2014d)  have reported results for a standardization of the Coloured Progressive Matrices on a sample of 2481 children aged 8.5 to 12.5 years in Tripoli. The sample obtained a British  IQ of 82.5. 
LBY5613,5613.0,LBY,Libya,,3.0,Misratah,2.0,normal,3.0,6.0,11.0,8.5,20.4,504.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2014.0,2007.0,7.0,1.0,1.0,1.0,1.0,0.0,21.788333333333338,21.788333333333338,84.00046946176667,-0.21000000000000085,0.0,0.0,0.0,1.0,83.79046946176666,79.16,-4.6304694617666655,4.6304694617666655,0.7333333333333334,369.6,"Bakhiet, Abdelrasheed & Lynn (2017)","Bakhiet, S. F. A., Abdelrasheed, N. S. G., & Lynn, R. (2017). A New Study of the Coloured Progressive Matrices in Libya. Mankind Quarterly, 58, 297-300.",Y,,
LBY9541,9541.0,LBY,Libya,73.1.7,1.0,,2.0,normal,3.0,6.0,11.0,8.5,20.4,600.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2006.0,2007.0,1.0,1.0,1.0,1.0,1.0,0.0,22.656666666666666,22.656666666666666,86.32606220818333,0.21000000000000085,0.0,0.0,0.0,1.0,86.53606220818332,86.0,-0.5360622081833242,0.5360622081833242,0.7333333333333334,440.00000000000006,Lynn et al. (2008a),"Lynn, R., Abdalla, S.-E. G., & Al-Shahomee, A. A. (2008a). Norms for the Progressive Matrices for Libya and Tunisia. The Mankind Quarterly, 49, 71-77.",Y,"Numbers also published in Al-Shahomee, A. A., Abdalla, S. El-Gh., & Lynn, R. (2017). An Increase in Intelligence in Libya from 2006 to 2017. Mankind Quarterly, 58, 290-296.","Lynn  at al. (2008) reported a CPM IQ of 86 as the average of 6 age groups. The data were collected in 2006. The IQ  has been recalculated in relation to the 2007 British norms at 98 at age 6, 89 age 7, 78 age 8, 80 age 9, 78 age 10, and 72 age 11. The average is 82.5, rounded up to 83. "
LTU6933,6933.0,LTU,Lithuania,74.1.3,1.0,,2.0,normal,1.0,6.0,16.0,11.0,32.7,453.0,0.2,WIS,WISC-III,WISC-III,full,2.0,1.0,2000.0,1989.0,11.0,2.0,0.5,0.0,1.0,0.0,,,96.0,-3.7399999999999984,-2.5,0.0,0.0,0.3333333333333333,89.76,,,,0.3444444444444444,156.0333333333333,Georgas et al. (2003),"Georgas, J., Weiss, L. G., van der Vijver, F., & Saklofske, D. H. (Eds) (2003). Culture and Children’s Intelligence. Amsterdam: Academic Press.",Y,,
LTU6881,6881.0,LTU,Lithuania,74.1.1,3.0,Kaunas,2.0,normal,1.0,8.0,12.0,10.1,33.6,259.0,0.2,RPM,CPM,CPM,full,1.0,1.0,1999.0,2007.0,8.0,1.0,1.0,1.0,0.0,0.0,28.9,28.9,94.35037550000004,1.6800000000000068,0.0,0.0,0.0,1.0,96.03037550000005,90.0,-6.030375500000048,6.030375500000048,0.7333333333333334,189.93333333333334,Lynn & Kazlauskait (2002),"Lynn, R., & Kazlauskaite, V. (2002). A Study of the IQ in Lithuania. Perceptual andMotor Skills, 96, 611-612.",Y,,
LTU5971,5971.0,LTU,Lithuania,74.1.2,1.0,,2.0,normal,2.0,8.0,12.0,8.5,35.2,1067.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2004.0,2007.0,3.0,1.0,1.0,1.0,1.0,0.0,25.732727272727274,25.732727272727274,94.9831976811273,0.6300000000000026,0.0,0.0,0.0,1.0,95.6131976811273,96.0,0.38680231887269656,0.38680231887269656,0.7333333333333334,782.4666666666667,Gintilienë & Butkienë (2005),"Gintilienë, G., & Butkienë, D. (2005). Raveno spalvoto Progresuoljaneio Matrico standartizacija lietuvoje. Psichologija, 32, 1-13.",Y,,
MWI4457,4457.0,MWI,Malawi,76.1.1,4.0,Ntcheu District,2.0,normal,5.0,7.0,14.0,10.5,6.0,268.0,0.4,RPM,CPM,SPM,full,1.0,1.0,2009.0,1979.0,30.0,1.0,0.6666666666666666,1.0,1.0,1.0,5.91,17.968818217076844,75.79399301086899,-6.090000000000025,0.0,0.0,0.0,0.6666666666666666,69.70399301086897,60.0,-9.70399301086897,9.70399301086897,0.5777777777777778,154.84444444444446,Van der Vijver & Brouwers (2009),"Van der Vijver, F. J. R., & Brouwers, S. A. (2009). Schooling and basic aspects of intelligence: a natural quasi experiment in Malawi. Journal of Applied Developmental Psychology, 30, 67-74.",Y,,
MLI8345,8345.0,MLI,Mali,,3.0,Bamako,2.0,normal,5.0,6.0,14.0,9.85,5.950000000000001,206.0,0.4,RPM,SPM,SPM,full,1.0,1.0,2017.0,1979.0,38.0,1.0,0.6666666666666666,0.0,0.0,0.0,,,65.85,-6.090000000000025,0.0,0.0,1.0,0.3333333333333333,60.0,,,,0.4666666666666666,96.13333333333333,Dramé & Ferguson (2017),"Dramé, C., & Ferguson, Ch. J. (2017). Measurements of Intelligence in sub-Saharan Africa: Perspectives Gathered from Research in Mali. Current Psychology, 2017, 1-6.",Y,,
MYS8050,8050.0,MYS,Malaysia,77.1.2,2.0,Bachok District,2.0,normal,1.0,6.2,9.8,8.01,20.490000000000002,237.0,0.2,RPM,CPM,CPM,full,1.0,1.0,2009.0,2007.0,2.0,1.0,1.0,0.0,0.0,0.0,,,86.26,-0.21000000000000085,0.0,0.0,0.0,0.3333333333333333,86.05000000000001,86.5,0.44999999999998863,0.44999999999998863,0.5111111111111111,121.13333333333333,Hamid et al. (2011),"Hamid, J. J. M., Mitra'z, A. K., Hasmiza, H., Pim, C. D., Ng, L., & Wan Manan, W. M. (2011). Effect of gender and nutritional status on academic achievement and cognitive function among primary school children in a rural district in Malaysia. Malaysian Journal of Nutrition, 17, 189-200.  ",Y,,Hamid et al. (2002) report data for poor Malay children aged 6-9 tested with CPM obtaing a IQ of 84.6 on the British 2007 norms. Add 1.9 for a 7 year Flynn effect gives the sample an IQ of 86.5.
MYS7731,7731.0,MYS,Malaysia,,1.0,urban + rural,2.0,normal,3.0,7.5,12.0,9.25,19.25,5412.0,0.5,RPM,SPM,SPM,full,1.0,1.0,1994.0,1979.0,15.0,1.0,0.8333333333333334,0.0,1.0,0.0,28.86004813477738,28.86004813477738,91.5318016212415,-3.150000000000013,0.0,0.0,0.0,1.0,88.3818016212415,92.0,3.618198378758507,3.618198378758507,0.7777777777777778,4209.333333333333,Raven & Raven (2008),"Raven, J. (2008). Change and stability in RPM scores over culture and time: The story at the turn of the century. In: Raven, J., & Raven, J. C. (Eds) (2008). Uses and Abuses of Intelligence. Unionville, NY: Royal Fireworks Press.",Y,,
MLT5272,5272.0,MLT,Malta,79.1.2,1.0,,2.0,normal,5.0,,,5.2,36.599999999999994,136.0,0.2,RPM,CPM,CPM,full,1.0,1.0,1994.0,2007.0,13.0,1.0,0.8333333333333334,1.0,0.0,0.0,14.265,14.265,91.6305186179,2.730000000000011,0.0,0.0,0.0,1.0,94.3605186179,97.0,2.6394813821000014,2.6394813821000014,0.6777777777777777,92.17777777777776,Martinelli & Lynn (2005),"Martinelli, V., & Lynn, R. (2005). Sex differences on verbal and non-verbal abilities among primary school children in Malta. Journal of Maltese Educational Research, 3, 1-7.",Y,,
MLT7672,7672.0,MLT,Malta,79.1.1,1.0,,2.0,male; dyslexic,3.0,12.0,13.0,12.916666666666666,28.883333333333333,16.0,0.0,RPM,SPM,SPM,full,1.0,1.0,2014.0,1979.0,35.0,1.0,0.6666666666666666,1.0,0.0,0.0,42.0,42.0,96.8109,-6.090000000000025,0.0,0.0,0.0,1.0,90.72089999999997,89.0,-1.720899999999972,1.720899999999972,0.5555555555555555,8.888888888888888,Martinelli & Schembri (2014),"Martinelli, V., & Schembri, J. (2014). Dyslexia, spatial awareness and creativity in adolescent boys. The Psychology of Education Review, 38, 39-45.",Y,,Martinelli & Schembri (2014) report SPM data for 48 boys aged 12.10 years. They scored 38.5 at the 26th British percentile = IQ 89. The sample also obtained an IQ of approximately 100 on tests standardised in Malta showing that it was representative.
MLT9371,9371.0,MLT,Malta,79.1.1,1.0,,2.0,male; non-dyslexic,3.0,12.0,13.0,12.833333333333334,28.96666666666666,20.0,0.0,RPM,SPM,SPM,full,1.0,1.0,2014.0,1979.0,35.0,1.0,0.6666666666666666,1.0,0.0,0.0,42.0,42.0,96.8109,-6.090000000000025,0.0,0.0,0.0,1.0,90.72089999999997,89.0,-1.720899999999972,1.720899999999972,0.5555555555555555,11.111111111111109,Martinelli & Schembri (2014),"Martinelli, V., & Schembri, J. (2014). Dyslexia, spatial awareness and creativity in adolescent boys. The Psychology of Education Review, 38, 39-45.",Y,,Martinelli & Schembri (2014) report SPM data for 48 boys aged 12.10 years. They scored 38.5 at the 26th British percentile = IQ 89. The sample also obtained an IQ of approximately 100 on tests standardised in Malta showing that it was representative.
MHL9839,9839.0,MHL,Marshall Islands,81.1.1,1.0,,2.0,normal,1.0,12.0,18.0,15.0,7.899999999999999,407.0,0.4,CFT,CFT,CFT,full,1.0,1.0,1963.0,1961.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,87.5,-1.0399999999999991,-2.5,0.0,0.0,0.3333333333333333,83.96000000000001,84.0,0.03999999999999204,0.03999999999999204,0.4666666666666666,189.9333333333333,Jordheim & Olsen (1963),"Jordheim, G. D., & Olsen, I. A. (1963). The use of a non-verbal test of intelligence in the trust territory of the Pacific. American Anthropologist, 65, 1122-1125.",Y,,
MUS7083,7083.0,MUS,Mauritius,83.1.1,1.0,,2.0,control,1.0,11.0,12.0,11.0,24.299999999999997,837.0,0.0,WIS,WISC,WISC,full,2.0,1.0,1980.5,1947.0,33.5,2.0,0.3333333333333333,0.0,1.0,0.0,,,100.88,-11.559999999999997,-2.5,0.0,0.0,0.3333333333333333,86.82,88.0,1.1800000000000068,1.1800000000000068,0.2222222222222222,186.0,Liu et al. (2003),"Liu, J., Raine, A., Venables, P. H., Dalais, C., & Mednick, S. A. (2003). Malnutrition at 3 years and lower cognitive ability at 11 years. Archives of Pediatric Adolescent Medicine, 157, 593-600.",Y,malnourished sample excluded,"Liu, Raine, Venables, Dalais & Mednick (2003) have reported data for 1090 11 year olds who were tested with the WISC in 1981 and obtained an IQ of 99.7. The WISC norms were obtained in 1947. The Mauritian IQ needs a Flynn effect (34 years) reduction of 10 IQ points and a further reduction of 2 IQ points to converted  to a British  IQ to give an IQ of 88."
MEX2251,2251.0,MEX,Mexico,84.1.1,3.0,"Ensenada, Baja California",2.0,Whites,1.0,7.0,10.0,8.82,19.48,155.0,0.1,RPM,SPM,SPM,full,1.0,1.0,2000.0,1979.0,21.0,1.0,0.6666666666666666,1.0,0.0,0.0,32.28,32.28,100.81018767999998,-4.410000000000018,0.0,0.0,0.0,1.0,96.40018767999996,88.0,-8.40018767999996,8.40018767999996,0.5888888888888889,91.27777777777779,"Lynn, Backhoff & Contreras (2005)","Lynn, R., Backhoff, E., & Contreras, L. A. (2005). Ethnic and racial differences on the Standard Progressive Matrices in Mexico. Journal of Biosocial Science, 37, 107–113.",Y,,
MEX5383,5383.0,MEX,Mexico,84.1.1,3.0,"Ensenada, Baja California",2.0,Native Mexican Indians,1.0,7.0,10.0,9.17,19.130000000000003,194.0,0.1,RPM,SPM,SPM,full,1.0,1.0,2000.0,1979.0,21.0,1.0,0.6666666666666666,1.0,0.0,0.0,20.3,20.3,85.7921675,-4.410000000000018,0.0,0.0,0.0,1.0,81.38216749999998,88.0,6.61783250000002,6.61783250000002,0.5888888888888889,114.24444444444445,"Lynn, Backhoff & Contreras (2005)","Lynn, R., Backhoff, E., & Contreras, L. A. (2005). Ethnic and racial differences on the Standard Progressive Matrices in Mexico. Journal of Biosocial Science, 37, 107–113.",Y,,
MEX6839,6839.0,MEX,Mexico,84.1.1,3.0,"Ensenada, Baja California",2.0,Mestizo,1.0,7.0,10.0,8.91,19.39,571.0,0.1,RPM,SPM,SPM,full,1.0,1.0,2000.0,1979.0,21.0,1.0,0.6666666666666666,1.0,0.0,0.0,29.13,29.13,96.82591254249996,-4.410000000000018,0.0,0.0,0.0,1.0,92.41591254249994,88.0,-4.415912542499939,4.415912542499939,0.5888888888888889,336.2555555555556,"Lynn, Backhoff & Contreras (2005)","Lynn, R., Backhoff, E., & Contreras, L. A. (2005). Ethnic and racial differences on the Standard Progressive Matrices in Mexico. Journal of Biosocial Science, 37, 107–113.",Y,,
MEX2202,2202.0,MEX,Mexico,84.1.2,2.0,,2.0,normal,5.0,8.0,10.0,9.18,19.12,670.0,0.3,RPM,CPM,CPM,full,1.0,1.0,2012.5,2007.0,5.5,1.0,1.0,1.0,0.0,0.0,26.32,26.32,91.35798572160002,-0.21000000000000085,0.0,0.0,0.0,1.0,91.14798572160001,80.0,-11.147985721600008,11.147985721600008,0.7666666666666666,513.6666666666666,"Soto, Ramírez & Tomasini (2014)","Soto, B. I. C., Ramírez, F. Z., & Tomasini, G. A. (2014). Quienes son los alumnus con aptitud sobresaliente? Revista Actualidades Investigativas en Educación, 14, 1-32.",Y,,"Soto er al. (2014) report data for children age 9 from 3 public primary schools, obtaining an average of 26.3 on the CPM equivalent to an IQ of 80 on the 2007 British standardisation."
MNG3257,3257.0,MNG,Mongolia,86.1.2,1.0,,2.0,normal,1.0,5.0,12.0,8.5,19.8,708.0,0.3,RPM,CPM,CPM,full,1.0,1.0,2003.0,2007.0,4.0,1.0,1.0,1.0,1.0,0.0,26.08375,26.08375,98.51797870211249,0.8400000000000034,0.0,0.0,0.0,1.0,99.35797870211249,96.0,-3.35797870211249,3.35797870211249,0.7666666666666666,542.8,Odgerel & Maekawa (2003),"Odgerel, D., & Maekawa, H. (2003). A study on assessment of mental abilities of special children in Mongolia with Raven's Coloured Progressive Matrices. Bulletin of Disablity Sciences, 27, 1-27.",Y,,"A further study of the IQ in Mongolia has been published by Odgerel & Maekawa (2003). The sample consisted of 707 school students aged 5 -12 years (362 boys, 345 girls) attending representative urban and rural schools in Mongolia. The children were tested in 2001 with the CPM and obtained a British IQ of 94. This IQ needs adjustment for the increase of the British IQ over the 22 years from 1982 to 2007 which is calculated by Flynn (2012) as 0.38 IQ points a year.  The Mongolian data were collected in 2001, 6 years earlier than the British 2007 standardisation, and therefore 2.3 IQ points (6 x 0.38) need to be added to the Mongolian IQ increasing it from 94 to 96.2. "
